arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,arrival_quantity_raw,quantity_quintals,unit_extracted,unit_status,negative_quantity_flag,unit_conflict_flag,unit_unresolvable,missing_variety,missing_farmer_count,surrogate_id,is_duplicate
ARR0014621,2026-05-23,MANDI056,Sugarcane,Local,"26,952.999999999996 KG",,80.0,track3_mandi_arrivals.csv,124,mandi056,normalized,sugarcane,"26,952.999999999996 KG",269.53,kg,resolved,0,0,0,0,0,0,0
ARR0016696,31/01/2026,MANDI039,Corn,Pusa-1121,6202.0,Kilo,132.0,track3_mandi_arrivals.csv,125,M039,normalized,Makka,6202.0,62.02,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0004195,2026-07-17,MANDI035,Mustard,PBW-343,16784.0,Kilo,129.0,track3_mandi_arrivals.csv,126,MANDI035,normalized,mustard,16784.0,167.84,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0014009,04/08/2026,MANDI007,Corn,,418.67,quintal,85.0,track3_mandi_arrivals.csv,127,M007,normalized,Corn,418.67,418.67,quintal,resolved_separate,0,0,0,1,0,0,0
ARR0002509,31/05/2026,MANDI013,REQUIRES_INVESTIGATION,HD-2967,2.2,tonnes,141.0,track3_mandi_arrivals.csv,128,MANDI013,normalized,मक्का,2.2,22.0,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0017972,26.02.2026,MANDI034,REQUIRES_INVESTIGATION,Local,29339.999999999996,kg,6.0,track3_mandi_arrivals.csv,129,mandi034,normalized,Dhaan,29339.999999999996,293.4,kg,resolved_separate,0,0,0,0,0,0,0
ARR0002169,2026/01/09,MANDI039,REQUIRES_INVESTIGATION,Hybrid,-54.89,KG,41.0,track3_mandi_arrivals.csv,130,MANDI039,normalized,Dhaan,-54.89,,-54.89,negative,1,0,0,0,0,0,0
SURROGATE_ARR_000003,08-19-2026,MANDI044,Wheat,Hybrid,16.017,T,138.0,track3_mandi_arrivals.csv,131,mandi044,normalized,wheat,16.017,160.17,T,resolved_separate,0,0,0,0,0,1,0
ARR0003269,2026/04/03,MANDI046,REQUIRES_INVESTIGATION,PBW-343,41.098,tonnes,43.0,track3_mandi_arrivals.csv,132,MANDI046,normalized,Chawal,41.098,410.98,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009004,27-Mar-2026,MANDI023,Wheat,,-455.48,KG,120.0,track3_mandi_arrivals.csv,133,MANDI023,normalized,wheat,-455.48,,-455.48,negative,1,0,0,1,0,0,0
ARR0018741,20/02/2026,MANDI056,REQUIRES_INVESTIGATION,Premium,256.67,Qtl,31.0,track3_mandi_arrivals.csv,134,mandi_056,normalized,Ganna,256.67,256.67,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0014531,03-Feb-2026,MANDI036,Cotton,,-453.42,KG,38.0,track3_mandi_arrivals.csv,135,MANDI-036,normalized,कपास,-453.42,,-453.42,negative,1,0,0,1,0,0,0
ARR0003705,2026-04-10,MANDI002,Mustard,Hybrid,24.500999999999998,T,,track3_mandi_arrivals.csv,136,002,normalized,Mustard,24.500999999999998,245.01,T,resolved_separate,0,0,0,0,1,0,0
ARR0010827,29/05/2026,MANDI016,REQUIRES_INVESTIGATION,Premium,156.22,Qtl,95.0,track3_mandi_arrivals.csv,137,MANDI016,normalized,Chawal,156.22,156.22,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0018637,04.04.2026,MANDI046,REQUIRES_INVESTIGATION,Hybrid,-77.12,Qtl,67.0,track3_mandi_arrivals.csv,138,MANDI046,normalized,Dhaan,-77.12,,-77.12,negative,1,0,0,0,0,0,0
ARR0007570,29-Jul-2026,MANDI019,Mustard,Premium,32635.000000000004,kg,105.0,track3_mandi_arrivals.csv,139,MANDI-019,normalized,mustard,32635.000000000004,326.35,kg,resolved_separate,0,0,0,0,0,0,0
ARR0011179,30/03/2026,MANDI040,Mustard,,32.755,Tonnes,26.0,track3_mandi_arrivals.csv,140,mandi_040,normalized,Sarso,32.755,327.55,Tonnes,resolved_separate,0,0,0,1,0,0,0
ARR0009296,2026/05/10,MANDI001,Corn,,2.35,MT,,track3_mandi_arrivals.csv,141,mandi_001,normalized,Makka,2.35,23.5,MT,resolved_separate,0,0,0,1,1,0,0
ARR0019940,21.08.2026,MANDI022,Sugarcane,HD-2967,1.6329999999999998,Tonnes,68.0,track3_mandi_arrivals.csv,142,mandi022,normalized,Sugarcane,1.6329999999999998,16.33,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0004811,26.05.2026,MANDI020,Paddy,Hybrid,8974.0,Kilo,77.0,track3_mandi_arrivals.csv,143,MANDI020,normalized,Rice,8974.0,89.74,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0020960,2026/03/03,MANDI047,REQUIRES_INVESTIGATION,Premium,32314.999999999996,Kilo,,track3_mandi_arrivals.csv,144,mandi_047,normalized,Sarson,32314.999999999996,323.15,Kilo,resolved_separate,0,0,0,0,1,0,0
ARR0002791,2026/02/06,MANDI055,REQUIRES_INVESTIGATION,PBW-343,21128.0,Kgs,47.0,track3_mandi_arrivals.csv,145,M055,normalized,Sarson,21128.0,211.28,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0012957,02-10-2026,MANDI019,REQUIRES_INVESTIGATION,Local,27.808,Tonnes,36.0,track3_mandi_arrivals.csv,146,MANDI019,normalized,Chawal,27.808,278.08,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0022933,08.04.2026,MANDI037,Cotton,Premium,28.54 qtl,,9.0,track3_mandi_arrivals.csv,147,MANDI037,normalized,Kapas,28.54 qtl,28.54,qtl,resolved,0,0,0,0,0,0,0
ARR0014544,2026/07/31,MANDI022,REQUIRES_INVESTIGATION,Pusa-1121,11.488,MT,116.0,track3_mandi_arrivals.csv,148,MANDI022,normalized,मक्का,11.488,114.88,MT,resolved_separate,0,0,0,0,0,0,0
ARR0013198,25/04/2026,MANDI010,Wheat,Pusa-1121,59.22,Qtl,43.0,track3_mandi_arrivals.csv,149,MANDI010,normalized,Wheat,59.22,59.22,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0007340,03-23-2026,MANDI012,Wheat,Premium,21570.0,Kgs,80.0,track3_mandi_arrivals.csv,150,MANDI012,normalized,Kanak,21570.0,215.70000000000002,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0020658,08-01-2026,MANDI021,Paddy,Hybrid,40.966,MT,96.0,track3_mandi_arrivals.csv,151,MANDI021,normalized,Paddy,40.966,409.66,MT,resolved_separate,0,0,0,0,0,0,0
ARR0001088,2026/05/07,MANDI017,REQUIRES_INVESTIGATION,Pusa-1121,495.58,qtl,94.0,track3_mandi_arrivals.csv,152,MANDI-017,normalized,Sarson,495.58,495.58,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0024650,18/08/2026,MANDI049,Mustard,Hybrid,-11.34,KG,61.0,track3_mandi_arrivals.csv,153,MANDI-049,normalized,Mustard,-11.34,,-11.34,negative,1,0,0,0,0,0,0
ARR0008152,2026-06-08,MANDI008,Cotton,,188.7 qtl,,147.0,track3_mandi_arrivals.csv,154,MANDI-008,normalized,Cotton,188.7 qtl,188.7,qtl,resolved,0,0,0,1,0,0,0
ARR0021890,06-02-2026,MANDI009,Sugarcane,,493.91,quintal,84.0,track3_mandi_arrivals.csv,155,MANDI009,normalized,Sugarcane,493.91,493.91,quintal,resolved_separate,0,0,0,1,0,0,0
ARR0007925,07-19-2026,MANDI037,Mustard,Local,66.2 qtl,,32.0,track3_mandi_arrivals.csv,156,MANDI037,normalized,Mustard,66.2 qtl,66.2,qtl,resolved,0,0,0,0,0,0,0
ARR0017611,12-Apr-2026,MANDI024,REQUIRES_INVESTIGATION,Hybrid,165.63,Quintals,77.0,track3_mandi_arrivals.csv,157,MANDI024,normalized,मक्का,165.63,165.63,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0016207,07.07.2026,MANDI032,Corn,Pusa-1121,"31,000.0 KG",,34.0,track3_mandi_arrivals.csv,158,MANDI032,normalized,Makki,"31,000.0 KG",310.0,kg,resolved,0,0,0,0,0,0,0
ARR0024181,07/05/2026,MANDI015,Sugarcane,Local,110.39,Qtl,20.0,track3_mandi_arrivals.csv,159,mandi_015,normalized,Sugarcane,110.39,110.39,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004419,03-21-2026,MANDI006,Sugarcane,Hybrid,64.7,qtl,105.0,track3_mandi_arrivals.csv,160,MANDI006,normalized,Sugarcane,64.7,64.7,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0006199,11/02/2026,MANDI053,Sugarcane,Local,153.27,qtl,79.0,track3_mandi_arrivals.csv,161,M053,normalized,Sugarcane,153.27,153.27,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0014957,2026/01/09,MANDI019,Mustard,Hybrid,40396.0,KG,79.0,track3_mandi_arrivals.csv,162,mandi_019,normalized,Sarso,40396.0,403.96000000000004,KG,resolved_separate,0,0,0,0,0,0,0
ARR0023574,26.02.2026,MANDI023,Mustard,Premium,431.18,quintal,129.0,track3_mandi_arrivals.csv,163,MANDI023,normalized,Mustard,431.18,431.18,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0017021,14.03.2026,MANDI020,Paddy,Pusa-1121,2536.0,Kgs,72.0,track3_mandi_arrivals.csv,164,MANDI020,normalized,Paddy,2536.0,25.36,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0001428,2026-07-10,MANDI024,REQUIRES_INVESTIGATION,Hybrid,-77.75,Qtl,106.0,track3_mandi_arrivals.csv,165,mandi_024,normalized,Maize,-77.75,,-77.75,negative,1,0,0,0,0,0,0
ARR0002493,14-Apr-2026,MANDI006,Paddy,Local,-115.25,KG,63.0,track3_mandi_arrivals.csv,166,MANDI-006,normalized,paddy,-115.25,,-115.25,negative,1,0,0,0,0,0,0
ARR0013505,06/06/2026,MANDI052,Mustard,,96.35,quintal,,track3_mandi_arrivals.csv,167,mandi_052,normalized,mustard,96.35,96.35,quintal,resolved_separate,0,0,0,1,1,0,0
ARR0002010,2026-03-21,MANDI033,Wheat,Local,-432.01,KG,12.0,track3_mandi_arrivals.csv,168,MANDI-033,normalized,WHEAT,-432.01,,-432.01,negative,1,0,0,0,0,0,0
ARR0002534,02-Jul-2026,MANDI007,Mustard,Pusa-1121,4.398,tonnes,21.0,track3_mandi_arrivals.csv,169,M007,normalized,सरसों,4.398,43.98,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009802,2026-09-07,MANDI026,Cotton,HD-2967,486.01,Quintals,12.0,track3_mandi_arrivals.csv,170,MANDI026,normalized,cotton,486.01,486.01,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0015940,13.03.2026,MANDI028,REQUIRES_INVESTIGATION,,298.47,quintal,18.0,track3_mandi_arrivals.csv,171,MANDI-028,normalized,Maize,298.47,298.47,quintal,resolved_separate,0,0,0,1,0,0,0
ARR0005817,20-Mar-2026,MANDI013,Corn,,287.47 qtl,,12.0,track3_mandi_arrivals.csv,172,MANDI013,normalized,corn,287.47 qtl,287.47,qtl,resolved,0,0,0,1,0,0,0
ARR0023731,2026/03/15,MANDI008,REQUIRES_INVESTIGATION,HD-2967,38.977999999999994,tonnes,,track3_mandi_arrivals.csv,173,MANDI008,normalized,Ganna,38.977999999999994,389.78,tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0018857,01-25-2026,MANDI042,Sugarcane,Hybrid,151.28,Quintals,113.0,track3_mandi_arrivals.csv,174,MANDI042,normalized,गन्ना,151.28,151.28,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0010088,2026-01-09,MANDI049,Mustard,PBW-343,-136.17,Qtl,,track3_mandi_arrivals.csv,175,MANDI049,normalized,सरसों,-136.17,,-136.17,negative,1,0,0,0,1,0,0
ARR0020189,24/05/2026,MANDI057,Corn,,241.75,Quintals,68.0,track3_mandi_arrivals.csv,176,mandi_057,normalized,Makka,241.75,241.75,Quintals,resolved_separate,0,0,0,1,0,0,0
ARR0022768,28-Jun-2026,MANDI024,Mustard,Premium,44371.0,Kilo,42.0,track3_mandi_arrivals.csv,177,mandi_024,normalized,सरसों,44371.0,443.71000000000004,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0018919,17/03/2026,MANDI024,REQUIRES_INVESTIGATION,,7806.999999999999,Kgs,132.0,track3_mandi_arrivals.csv,178,MANDI024,normalized,Sarson,7806.999999999999,78.07,Kgs,resolved_separate,0,0,0,1,0,0,0
ARR0006562,04-19-2026,MANDI014,Wheat,PBW-343,"25,811.0 KG",,25.0,track3_mandi_arrivals.csv,179,MANDI014,normalized,Gehun,"25,811.0 KG",258.11,kg,resolved,0,0,0,0,0,0,0
ARR0004149,04/06/2026,MANDI003,Paddy,Premium,318.3,Q,48.0,track3_mandi_arrivals.csv,180,MANDI003,normalized,Rice,318.3,318.3,Q,resolved_separate,0,0,0,0,0,0,0
ARR0024592,28.08.2026,MANDI037,REQUIRES_INVESTIGATION,PBW-343,62.98 qtl,,55.0,track3_mandi_arrivals.csv,181,MANDI037,normalized,Chawal,62.98 qtl,62.98,qtl,resolved,0,0,0,0,0,0,0
ARR0011429,2026/08/04,MANDI042,Wheat,Local,19312.0,KGS,101.0,track3_mandi_arrivals.csv,182,mandi_042,normalized,WHEAT,19312.0,193.12,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0018153,2026/02/05,MANDI027,Cotton,Local,45102.0,KGS,141.0,track3_mandi_arrivals.csv,183,mandi_027,normalized,Narma,45102.0,451.02,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0006286,2026/03/03,MANDI050,Corn,PBW-343,"30,038.0 KG",,7.0,track3_mandi_arrivals.csv,184,MANDI-050,normalized,Makki,"30,038.0 KG",300.38,kg,resolved,0,0,0,0,0,0,0
ARR0000231,06-07-2026,MANDI049,Sugarcane,Hybrid,185.56 qtl,,82.0,track3_mandi_arrivals.csv,185,mandi049,normalized,Sugarcane,185.56 qtl,185.56,qtl,resolved,0,0,0,0,0,0,0
ARR0018527,2026-08-01,MANDI010,Wheat,Local,42538.0,kg,144.0,track3_mandi_arrivals.csv,186,MANDI010,normalized,Kanak,42538.0,425.38,kg,resolved_separate,0,0,0,0,0,0,0
ARR0008215,22.05.2026,MANDI003,Sugarcane,Local,"7,380.0 KG",,73.0,track3_mandi_arrivals.csv,187,mandi003,normalized,sugarcane,"7,380.0 KG",73.8,kg,resolved,0,0,0,0,0,0,0
ARR0010793,2026-08-23,MANDI022,REQUIRES_INVESTIGATION,Hybrid,42.579,T,132.0,track3_mandi_arrivals.csv,188,022,normalized,Chawal,42.579,425.79,T,resolved_separate,0,0,0,0,0,0,0
ARR0006601,22.06.2026,MANDI015,Mustard,HD-2967,-147.26,KG,5.0,track3_mandi_arrivals.csv,189,015,normalized,सरसों,-147.26,,-147.26,negative,1,0,0,0,0,0,0
ARR0023800,09-Sep-2026,MANDI012,Sugarcane,PBW-343,"1,900.0 KG",,123.0,track3_mandi_arrivals.csv,190,MANDI012,normalized,sugarcane,"1,900.0 KG",19.0,kg,resolved,0,0,0,0,0,0,0
ARR0021788,2026-06-07,MANDI016,REQUIRES_INVESTIGATION,Hybrid,15.366999999999999,T,143.0,track3_mandi_arrivals.csv,191,MANDI-016,normalized,Ganna,15.366999999999999,153.67,T,resolved_separate,0,0,0,0,0,0,0
ARR0019846,2026-06-21,MANDI024,REQUIRES_INVESTIGATION,Pusa-1121,25970.999999999996,Kgs,40.0,track3_mandi_arrivals.csv,192,mandi_024,normalized,मक्का,25970.999999999996,259.71,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0015205,25.01.2026,MANDI011,REQUIRES_INVESTIGATION,HD-2967,355.64,Quintals,56.0,track3_mandi_arrivals.csv,193,MANDI011,normalized,Basmati,355.64,355.64,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0008780,2026-01-30,MANDI038,REQUIRES_INVESTIGATION,PBW-343,"38,516.0 KG",,130.0,track3_mandi_arrivals.csv,194,mandi038,normalized,Basmati,"38,516.0 KG",385.16,kg,resolved,0,0,0,0,0,0,0
ARR0006070,06/06/2026,MANDI034,Wheat,,31.294,Tonnes,65.0,track3_mandi_arrivals.csv,195,MANDI034,normalized,Wheat,31.294,312.94,Tonnes,resolved_separate,0,0,0,1,0,0,0
ARR0002035,06.06.2026,MANDI049,REQUIRES_INVESTIGATION,,15.395,tonnes,97.0,track3_mandi_arrivals.csv,196,MANDI049,normalized,मक्का,15.395,153.95,tonnes,resolved_separate,0,0,0,1,0,0,0
ARR0002214,01-24-2026,MANDI044,Corn,Pusa-1121,2592.0,Kilo,112.0,track3_mandi_arrivals.csv,197,mandi044,normalized,Corn,2592.0,25.92,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0017078,29.06.2026,MANDI007,Mustard,Pusa-1121,"31,873.0 KG",,31.0,track3_mandi_arrivals.csv,198,mandi_007,normalized,Mustard,"31,873.0 KG",318.73,kg,resolved,0,0,0,0,0,0,0
ARR0004860,30-Mar-2026,MANDI013,Mustard,Hybrid,9.693000000000001,MT,143.0,track3_mandi_arrivals.csv,199,MANDI013,normalized,mustard,9.693000000000001,96.93,MT,resolved_separate,0,0,0,0,0,0,0
ARR0024883,18.07.2026,MANDI028,REQUIRES_INVESTIGATION,Hybrid,29.87 qtl,,131.0,track3_mandi_arrivals.csv,200,mandi_028,normalized,Maize,29.87 qtl,29.87,qtl,resolved,0,0,0,0,0,0,0
ARR0012995,2026-06-04,MANDI057,Mustard,,38554.0,Kilo,26.0,track3_mandi_arrivals.csv,201,MANDI057,normalized,mustard,38554.0,385.54,Kilo,resolved_separate,0,0,0,1,0,0,0
ARR0002230,2026-05-31,MANDI033,Wheat,Pusa-1121,36.46,tonnes,127.0,track3_mandi_arrivals.csv,202,MANDI-033,normalized,WHEAT,36.46,364.6,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0002276,30.08.2026,MANDI057,Sugarcane,,-143.27,KG,113.0,track3_mandi_arrivals.csv,203,MANDI057,normalized,Ganne,-143.27,,-143.27,negative,1,0,0,1,0,0,0
SURROGATE_ARR_000004,2026/09/06,MANDI046,Cotton,Local,360.53 qtl,,135.0,track3_mandi_arrivals.csv,204,MANDI-046,normalized,Narma,360.53 qtl,360.53,qtl,resolved,0,0,0,0,0,1,0
ARR0005679,03/03/2026,MANDI015,Cotton,Hybrid,140.36,Q,51.0,track3_mandi_arrivals.csv,205,mandi_015,normalized,Kapas,140.36,140.36,Q,resolved_separate,0,0,0,0,0,0,0
ARR0018820,10/05/2026,MANDI032,Mustard,Premium,181.14 qtl,,116.0,track3_mandi_arrivals.csv,206,M032,normalized,Sarso,181.14 qtl,181.14,qtl,resolved,0,0,0,0,0,0,0
ARR0002749,24/01/2026,MANDI031,Paddy,,118.37 qtl,,,track3_mandi_arrivals.csv,207,MANDI031,normalized,Paddy,118.37 qtl,118.37,qtl,resolved,0,0,0,1,1,0,0
ARR0010291,21-Jun-2026,MANDI036,Cotton,PBW-343,456.27 qtl,,118.0,track3_mandi_arrivals.csv,208,MANDI036,normalized,कपास,456.27 qtl,456.27,qtl,resolved,0,0,0,0,0,0,0
ARR0004786,2026/08/01,MANDI015,Sugarcane,,18558.0,kg,51.0,track3_mandi_arrivals.csv,209,M015,normalized,गन्ना,18558.0,185.58,kg,resolved_separate,0,0,0,1,0,0,0
ARR0004085,19.05.2026,MANDI056,REQUIRES_INVESTIGATION,PBW-343,106.05,Qtl,38.0,track3_mandi_arrivals.csv,210,MANDI056,normalized,मक्का,106.05,106.05,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0001476,2026-05-19,MANDI048,Sugarcane,Local,323.65,qtl,68.0,track3_mandi_arrivals.csv,211,MANDI048,normalized,Ganne,323.65,323.65,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0014866,15-Apr-2026,MANDI032,REQUIRES_INVESTIGATION,PBW-343,402.65,Quintals,53.0,track3_mandi_arrivals.csv,212,mandi_032,normalized,Ganna,402.65,402.65,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0005733,2026-09-08,MANDI048,REQUIRES_INVESTIGATION,Hybrid,118.61 qtl,,42.0,track3_mandi_arrivals.csv,213,mandi048,normalized,Ganna,118.61 qtl,118.61,qtl,resolved,0,0,0,0,0,0,0
ARR0014885,26-Jul-2026,MANDI035,REQUIRES_INVESTIGATION,Premium,441.08,Quintals,14.0,track3_mandi_arrivals.csv,214,MANDI035,normalized,Basmati,441.08,441.08,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0009501,2026-05-18,MANDI045,Corn,PBW-343,"45,235.0 KG",,62.0,track3_mandi_arrivals.csv,215,MANDI-045,normalized,corn,"45,235.0 KG",452.35,kg,resolved,0,0,0,0,0,0,0
ARR0017324,30/01/2026,MANDI029,Mustard,Premium,31141.000000000004,KG,140.0,track3_mandi_arrivals.csv,216,029,normalized,Mustard,31141.000000000004,311.41,KG,resolved_separate,0,0,0,0,0,0,0
ARR0018785,08.09.2026,MANDI009,Wheat,Premium,16.848,T,81.0,track3_mandi_arrivals.csv,217,MANDI009,normalized,wheat,16.848,168.48,T,resolved_separate,0,0,0,0,0,0,0
ARR0014174,2026-04-23,MANDI031,Sugarcane,,24635.0,Kgs,83.0,track3_mandi_arrivals.csv,218,MANDI-031,normalized,Ganne,24635.0,246.35,Kgs,resolved_separate,0,0,0,1,0,0,0
ARR0012348,16/05/2026,MANDI057,Corn,Pusa-1121,2.8,Tonnes,,track3_mandi_arrivals.csv,219,057,normalized,Corn,2.8,28.0,Tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0002860,25.08.2026,MANDI038,REQUIRES_INVESTIGATION,,16244.0,KG,90.0,track3_mandi_arrivals.csv,220,MANDI038,normalized,धान,16244.0,162.44,KG,resolved_separate,0,0,0,1,0,0,0
SURROGATE_ARR_000005,04-06-2026,MANDI008,Wheat,Pusa-1121,24.543,T,116.0,track3_mandi_arrivals.csv,221,MANDI008,normalized,Kanak,24.543,245.43,T,resolved_separate,0,0,0,0,0,1,0
ARR0012382,2026-06-29,MANDI011,Mustard,Hybrid,3.6390000000000002,Tonnes,,track3_mandi_arrivals.csv,222,MANDI-011,normalized,Sarso,3.6390000000000002,36.39,Tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0011204,10/03/2026,MANDI045,Corn,PBW-343,31170.0,kg,,track3_mandi_arrivals.csv,223,mandi_045,normalized,Corn,31170.0,311.7,kg,resolved_separate,0,0,0,0,1,0,0
ARR0005655,01-09-2026,MANDI025,Paddy,Premium,46.13,tonnes,124.0,track3_mandi_arrivals.csv,224,mandi025,normalized,Paddy,46.13,461.3,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0023591,2026-05-18,MANDI039,Cotton,HD-2967,160.01,Qtl,50.0,track3_mandi_arrivals.csv,225,MANDI039,normalized,Cotton,160.01,160.01,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0022554,11.03.2026,MANDI055,REQUIRES_INVESTIGATION,Hybrid,33341.0,KG,24.0,track3_mandi_arrivals.csv,226,M055,normalized,चावल,33341.0,333.41,KG,resolved_separate,0,0,0,0,0,0,0
ARR0024390,08.05.2026,MANDI042,REQUIRES_INVESTIGATION,,39363.0,kg,7.0,track3_mandi_arrivals.csv,227,mandi042,normalized,Basmati,39363.0,393.63,kg,resolved_separate,0,0,0,1,0,0,0
ARR0008952,25/04/2026,MANDI002,Sugarcane,Pusa-1121,394.35,Qtl,89.0,track3_mandi_arrivals.csv,228,MANDI002,normalized,sugarcane,394.35,394.35,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0013573,2026/06/08,MANDI015,Sugarcane,Hybrid,408.09 qtl,,6.0,track3_mandi_arrivals.csv,229,MANDI-015,normalized,Ganne,408.09 qtl,408.09,qtl,resolved,0,0,0,0,0,0,0
ARR0023352,2026-06-06,MANDI044,Wheat,,25.205000000000002,T,6.0,track3_mandi_arrivals.csv,230,mandi044,normalized,Gehun,25.205000000000002,252.05,T,resolved_separate,0,0,0,1,0,0,0
ARR0004259,07-10-2026,MANDI012,Cotton,,38822.0,kg,22.0,track3_mandi_arrivals.csv,231,M012,normalized,Cotton,38822.0,388.22,kg,resolved_separate,0,0,0,1,0,0,0
ARR0024540,14/06/2026,MANDI035,Sugarcane,HD-2967,38.59,Quintals,,track3_mandi_arrivals.csv,232,MANDI-035,normalized,Ganne,38.59,38.59,Quintals,resolved_separate,0,0,0,0,1,0,0
ARR0012558,2026-08-21,MANDI034,Cotton,Premium,"33,176.0 KG",,7.0,track3_mandi_arrivals.csv,233,MANDI034,normalized,कपास,"33,176.0 KG",331.76,kg,resolved,0,0,0,0,0,0,0
ARR0013252,2026/07/30,MANDI003,Cotton,HD-2967,-217.71,KG,93.0,track3_mandi_arrivals.csv,234,003,normalized,Narma,-217.71,,-217.71,negative,1,0,0,0,0,0,0
ARR0012739,2026-07-30,MANDI045,REQUIRES_INVESTIGATION,,-388.99,Qtl,,track3_mandi_arrivals.csv,235,MANDI045,normalized,Dhaan,-388.99,,-388.99,negative,1,0,0,1,1,0,0
ARR0024633,03-13-2026,MANDI011,REQUIRES_INVESTIGATION,PBW-343,18.99 qtl,,23.0,track3_mandi_arrivals.csv,236,mandi_011,normalized,Chawal,18.99 qtl,18.99,qtl,resolved,0,0,0,0,0,0,0
ARR0016432,02-19-2026,MANDI027,Cotton,Premium,480.16,quintal,128.0,track3_mandi_arrivals.csv,237,MANDI027,normalized,कपास,480.16,480.16,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0001973,01-08-2026,MANDI040,REQUIRES_INVESTIGATION,PBW-343,43559.0,Kgs,115.0,track3_mandi_arrivals.csv,238,MANDI040,normalized,Sarson,43559.0,435.59000000000003,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0019423,2026-01-31,MANDI039,Mustard,Premium,29.219,Tonnes,148.0,track3_mandi_arrivals.csv,239,MANDI039,normalized,Sarso,29.219,292.19,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0018095,03-Jun-2026,MANDI017,Paddy,HD-2967,"45,987.0 KG",,104.0,track3_mandi_arrivals.csv,240,M017,normalized,paddy,"45,987.0 KG",459.87,kg,resolved,0,0,0,0,0,0,0
ARR0002502,2026/06/23,MANDI041,REQUIRES_INVESTIGATION,Premium,12.386,T,63.0,track3_mandi_arrivals.csv,241,041,normalized,Dhaan,12.386,123.85999999999999,T,resolved_separate,0,0,0,0,0,0,0
ARR0020339,31/03/2026,MANDI028,REQUIRES_INVESTIGATION,PBW-343,1084.0,Kilo,127.0,track3_mandi_arrivals.csv,242,M028,normalized,Sarson,1084.0,10.84,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0007666,31/07/2026,MANDI053,Wheat,,258.79,qtl,69.0,track3_mandi_arrivals.csv,243,MANDI053,normalized,Gehun,258.79,258.79,qtl,resolved_separate,0,0,0,1,0,0,0
ARR0000753,2026-07-11,MANDI008,Wheat,Pusa-1121,48146.0,Kilo,36.0,track3_mandi_arrivals.csv,244,MANDI-008,normalized,WHEAT,48146.0,481.46000000000004,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0009620,07-19-2026,MANDI017,REQUIRES_INVESTIGATION,PBW-343,41.35,qtl,33.0,track3_mandi_arrivals.csv,245,MANDI017,normalized,Maize,41.35,41.35,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004038,14/07/2026,MANDI040,REQUIRES_INVESTIGATION,PBW-343,355.78,Quintals,69.0,track3_mandi_arrivals.csv,246,MANDI040,normalized,धान,355.78,355.78,Quintals,resolved_separate,0,0,0,0,0,0,0
