record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,min_price_raw,min_price_status,max_price_raw,max_price_status,modal_price_raw,modal_price_status,msp_raw,msp_status,missing_mandi_id,missing_district
PR007375,26.05.2026,MANDI007,Sirsa,Cotton,6948.75,,7151.48,6620.0,track3_price_and_msp.json,108,mandi_007,normalized,Kapas,6948.75,resolved,"Rs. 7,354",invalid_numeric,"₹7,151.48",resolved,6620,resolved,0,0
PR003698,28-Feb-2026,MANDI003,Jalandhar,Corn,,2455.0,2321.22,2090.0,track3_price_and_msp.json,109,MANDI003,normalized,Corn,,empty,"INR 2,455",resolved,2321.22,resolved,"₹2,090.00",resolved,0,0
PR011382,20-May-2026,MANDI047,Karnal,Corn,,2057.96,1990.53,2090.0,track3_price_and_msp.json,110,MANDI047,normalized,Makki,"Rs. 1,923",invalid_numeric,"₹2,057.96",resolved,1990.53,resolved,"₹2,090.00",resolved,0,0
PR000927,08-16-2026,MANDI042,Bathinda,Wheat,1971.5,2367.71,,2275.0,track3_price_and_msp.json,111,mandi_042,normalized,Wheat,1971.5,resolved,"₹2,367.71",resolved,"Rs. 2,170",invalid_numeric,"2,275.00/-",resolved,0,0
PR011519,2026-03-27,MANDI030,Jalandhar,Mustard,5653.22,6810.92,6232.0,5650.0,track3_price_and_msp.json,112,MANDI030,normalized,Sarso,5653.22,resolved,"₹6,810.92",resolved,"INR 6,232",resolved,"₹5,650.00",resolved,0,0
PR009637,10/03/2026,MANDI056,Hisar,Mustard,5115.5,,,5650.0,track3_price_and_msp.json,113,mandi056,normalized,सरसों,"5,115.50/-",resolved,,empty,"Rs. 5,462",invalid_numeric,5650,resolved,0,0
PR001637,23/04/2026,MANDI048,Ludhiana,REQUIRES_INVESTIGATION,2010.1534847915866,2209.05,2110.0,,track3_price_and_msp.json,114,mandi_048,normalized,चावल,2010.1534847915866,resolved,"2,209.05/-",resolved,"INR 2,110",resolved,,empty,0,0
PR004876,12-Aug-2026,,Fatehabad,Cotton,6345.534975638505,7199.0,6772.33,,track3_price_and_msp.json,115,,missing,Narma,6345.534975638505,resolved,"INR 7,199",resolved,6772.33,resolved,,empty,1,0
PR001068,2026/02/27,MANDI043,Moga,REQUIRES_INVESTIGATION,2093.86,2212.47,2153.17,2183.0,track3_price_and_msp.json,116,MANDI043,normalized,Chawal,"₹2,093.86",resolved,"₹2,212.47",resolved,"2,153.17/-",resolved,"₹2,183.00",resolved,0,0
PR006220,31/05/2026,MANDI021,Bathinda,Corn,1888.0,2027.39,1957.5956597046059,2090.0,track3_price_and_msp.json,117,mandi_021,normalized,Makka,"INR 1,888",resolved,2027.39,resolved,1957.5956597046059,resolved,"₹2,090.00",resolved,0,0
PR008164,16.04.2026,,Hisar,Paddy,2145.539983472816,2347.05,2246.3,2183.0,track3_price_and_msp.json,118,,missing,Paddy,2145.539983472816,resolved,"2,347.05/-",resolved,"₹2,246.30",resolved,2183,resolved,1,0
PR004486,06/05/2026,,Hisar,Corn,1887.5,2254.54,2071.0,2090.0,track3_price_and_msp.json,119,,missing,corn,1887.5,resolved,2254.54,resolved,"INR 2,071",resolved,"₹2,090.00",resolved,1,0
PR001657,2026-05-26,,Jalandhar,Sugarcane,3058.0,3448.7883456534482,3253.0,3500.0,track3_price_and_msp.json,120,,missing,Sugarcane,"INR 3,058",resolved,3448.7883456534482,resolved,"INR 3,253",resolved,"₹3,500.00",resolved,1,0
PR000636,30/07/2026,MANDI001,Jalandhar,Mustard,,6522.04,6175.78,,track3_price_and_msp.json,121,MANDI001,normalized,Mustard,"Rs. 5,830",invalid_numeric,6522.04,resolved,"6,175.78/-",resolved,"Rs. 5,650",invalid_numeric,0,0
PR008714,01-19-2026,MANDI044,Bathinda,REQUIRES_INVESTIGATION,3275.4225337385774,3868.2,3572.0,3500.0,track3_price_and_msp.json,122,MANDI-044,normalized,Ganna,3275.4225337385774,resolved,3868.2,resolved,"INR 3,572",resolved,"₹3,500.00",resolved,0,0
PR006554,12/05/2026,MANDI019,Ferozepur,Wheat,2043.0,,2106.18,,track3_price_and_msp.json,123,mandi019,normalized,Gehun,"INR 2,043",resolved,"Rs. 2,169",invalid_numeric,"₹2,106.18",resolved,,empty,0,0
PR007451,05/06/2026,MANDI049,Hisar,Paddy,2133.49,2430.74,2282.12,,track3_price_and_msp.json,124,mandi_049,normalized,paddy,2133.49,resolved,2430.74,resolved,2282.12,resolved,"Rs. 2,183",invalid_numeric,0,0
PR004826,2026/02/27,MANDI008,Moga,REQUIRES_INVESTIGATION,5305.6683659374585,5842.61,5574.14,,track3_price_and_msp.json,125,MANDI008,normalized,Sarson,5305.6683659374585,resolved,5842.61,resolved,"₹5,574.14",resolved,"Rs. 5,650",invalid_numeric,0,0
PR003124,04.07.2026,MANDI002,Patiala,Cotton,6280.49,7576.15,6928.32,6620.0,track3_price_and_msp.json,126,MANDI002,normalized,Cotton,"6,280.49/-",resolved,7576.15,resolved,"₹6,928.32",resolved,"₹6,620.00",resolved,0,0
PR007308,15.06.2026,MANDI048,Jalandhar,Cotton,6414.53,7817.45,7115.99,,track3_price_and_msp.json,127,MANDI-048,normalized,Cotton,"6,414.53/-",resolved,7817.45,resolved,7115.99,resolved,,empty,0,0
PR011358,03/03/2026,MANDI027,Hisar,Wheat,1957.21,2120.7088850785995,2038.96,,track3_price_and_msp.json,128,mandi_027,normalized,wheat,"₹1,957.21",resolved,2120.7088850785995,resolved,"2,038.96/-",resolved,"Rs. 2,275",invalid_numeric,0,0
PR002849,19/02/2026,MANDI043,Jalandhar,Wheat,2108.38,2303.0,2205.49,,track3_price_and_msp.json,129,mandi_043,normalized,GEHUN,"₹2,108.38",resolved,"INR 2,303",resolved,"₹2,205.49",resolved,,empty,0,0
PR000278,02/04/2026,MANDI002,,Corn,2028.0,,2224.0,2090.0,track3_price_and_msp.json,130,MANDI002,normalized,corn,"INR 2,028",resolved,"Rs. 2,420",invalid_numeric,"INR 2,224",resolved,"₹2,090.00",resolved,0,1
PR010767,2026-01-26,MANDI049,Patiala,Cotton,6176.37,7109.091862971616,6642.73,,track3_price_and_msp.json,131,MANDI049,normalized,कपास,"6,176.37/-",resolved,7109.091862971616,resolved,6642.73,resolved,,empty,0,0
PR009416,05.06.2026,,,Paddy,1918.74,2304.0,,2183.0,track3_price_and_msp.json,132,,missing,Paddy,"₹1,918.74",resolved,"INR 2,304",resolved,"Rs. 2,111",invalid_numeric,2183,resolved,1,0
PR006769,2026-08-02,,,Wheat,2047.45,2342.22,2195.0,2275.0,track3_price_and_msp.json,133,,missing,गेहूं,"2,047.45/-",resolved,2342.22,resolved,"INR 2,195",resolved,2275,resolved,1,1
PR005062,2026/08/29,MANDI057,Ferozepur,Sugarcane,3331.999425085686,3987.3206060919074,3659.66,,track3_price_and_msp.json,134,mandi057,normalized,Ganne,3331.999425085686,resolved,3987.3206060919074,resolved,"3,659.66/-",resolved,,empty,0,0
PR006581,2026/06/17,MANDI012,Kurukshetra,Mustard,5447.43517291978,6539.0,,5650.0,track3_price_and_msp.json,135,MANDI012,normalized,Mustard,5447.43517291978,resolved,"INR 6,539",resolved,,empty,"₹5,650.00",resolved,0,0
PR003411,25-Jul-2026,MANDI050,Bathinda,REQUIRES_INVESTIGATION,5673.4,,6244.0,,track3_price_and_msp.json,136,MANDI050,normalized,Sarson,"5,673.40/-",resolved,,empty,"INR 6,244",resolved,,empty,0,0
PR001183,28-Jun-2026,MANDI051,,Wheat,2311.342582562423,2580.92,2446.13,2275.0,track3_price_and_msp.json,137,MANDI051,normalized,WHEAT,2311.342582562423,resolved,2580.92,resolved,"2,446.13/-",resolved,"₹2,275.00",resolved,0,0
PR003889,2026-05-29,,Sirsa,Cotton,,6442.05,6265.64,,track3_price_and_msp.json,138,,missing,Kapas,"Rs. 6,089",invalid_numeric,6442.05,resolved,6265.64,resolved,,empty,1,0
PR006057,28/03/2026,,Ludhiana,Paddy,1970.36,2238.5,,,track3_price_and_msp.json,139,,missing,paddy,"1,970.36/-",resolved,2238.5,resolved,"Rs. 2,104",invalid_numeric,"Rs. 2,183",invalid_numeric,1,0
PR010183,2026/01/13,MANDI023,Kurukshetra,Corn,,2087.97,1975.71,,track3_price_and_msp.json,140,MANDI023,normalized,corn,"Rs. 1,863",invalid_numeric,"2,087.97/-",resolved,"1,975.71/-",resolved,"Rs. 2,090",invalid_numeric,0,0
PR000371,07-Aug-2026,MANDI018,Fatehabad,REQUIRES_INVESTIGATION,5054.0,5585.96,5320.06,5650.0,track3_price_and_msp.json,141,M018,normalized,Sarson,"INR 5,054",resolved,"5,585.96/-",resolved,5320.06,resolved,"INR 5,650",resolved,0,0
PR006590,24-May-2026,MANDI035,Patiala,Wheat,2350.41,,2540.73,2275.0,track3_price_and_msp.json,142,M035,normalized,WHEAT,2350.41,resolved,"Rs. 2,731",invalid_numeric,"₹2,540.73",resolved,"₹2,275.00",resolved,0,0
PR010318,2026-02-15,MANDI014,Amritsar,REQUIRES_INVESTIGATION,,3445.4932241573993,,,track3_price_and_msp.json,143,mandi_014,normalized,Ganna,"Rs. 3,264",invalid_numeric,3445.4932241573993,resolved,"Rs. 3,355",invalid_numeric,"Rs. 3,500",invalid_numeric,0,0
PR000090,2026-06-26,MANDI040,Ambala,REQUIRES_INVESTIGATION,1881.8691227385789,,2003.89,2090.0,track3_price_and_msp.json,144,MANDI040,normalized,Maize,1881.8691227385789,resolved,,empty,2003.89,resolved,"2,090.00/-",resolved,0,0
PR004915,29.03.2026,,Moga,Wheat,,,2340.1,,track3_price_and_msp.json,145,,missing,गेहूं,"Rs. 2,155",invalid_numeric,,empty,2340.1,resolved,"Rs. 2,275",invalid_numeric,1,0
PR009953,22/04/2026,MANDI028,Ambala,REQUIRES_INVESTIGATION,1901.88,2078.12,1990.0,2183.0,track3_price_and_msp.json,146,M028,normalized,Dhaan,"₹1,901.88",resolved,"₹2,078.12",resolved,1990.0,resolved,"INR 2,183",resolved,0,0
PR010106,02/01/2026,MANDI042,Bathinda,Cotton,6136.0,6538.69,6337.33,,track3_price_and_msp.json,147,MANDI042,normalized,कपास,"INR 6,136",resolved,6538.69,resolved,6337.33,resolved,,empty,0,0
PR000014,08-Feb-2026,MANDI028,Hisar,Wheat,2100.07,2375.64,2238.0,2275.0,track3_price_and_msp.json,148,MANDI-028,normalized,WHEAT,"₹2,100.07",resolved,2375.64,resolved,"INR 2,238",resolved,"2,275.00/-",resolved,0,0
PR000287,2026/04/13,MANDI031,,Wheat,2103.01,2276.59,2189.8,2275.0,track3_price_and_msp.json,149,MANDI-031,normalized,Kanak,"₹2,103.01",resolved,2276.59,resolved,"2,189.80/-",resolved,"₹2,275.00",resolved,0,0
PR004723,12/04/2026,MANDI020,Kurukshetra,Wheat,,2441.0,2200.7,2275.0,track3_price_and_msp.json,150,MANDI020,normalized,Gehun,"Rs. 1,960",invalid_numeric,"INR 2,441",resolved,2200.7,resolved,2275,resolved,0,0
PR000290,2026/08/07,MANDI024,Bathinda,REQUIRES_INVESTIGATION,3589.02,3950.83341499987,3769.93,3500.0,track3_price_and_msp.json,151,mandi_024,normalized,Ganna,3589.02,resolved,3950.83341499987,resolved,"₹3,769.93",resolved,"INR 3,500",resolved,0,0
PR000885,26-Apr-2026,MANDI016,Kurukshetra,Mustard,4928.43761867252,5446.76,,5650.0,track3_price_and_msp.json,152,mandi016,normalized,सरसों,4928.43761867252,resolved,"₹5,446.76",resolved,"Rs. 5,188",invalid_numeric,"₹5,650.00",resolved,0,0
PR006785,2026-07-31,MANDI025,Karnal,Paddy,,2555.56,,2183.0,track3_price_and_msp.json,153,MANDI025,normalized,Rice,"Rs. 2,112",invalid_numeric,"₹2,555.56",resolved,"Rs. 2,334",invalid_numeric,2183,resolved,0,0
PR011132,2026-03-30,MANDI020,Sirsa,Sugarcane,3250.83,3969.99,,3500.0,track3_price_and_msp.json,154,MANDI020,normalized,Sugarcane,3250.83,resolved,"₹3,969.99",resolved,"Rs. 3,610",invalid_numeric,3500,resolved,0,0
PR000072,06/01/2026,MANDI047,Amritsar,Wheat,2020.69,,2160.48,2275.0,track3_price_and_msp.json,155,MANDI047,normalized,WHEAT,2020.69,resolved,,empty,2160.48,resolved,"₹2,275.00",resolved,0,0
PR008759,10/04/2026,MANDI042,Moga,REQUIRES_INVESTIGATION,1916.22,2381.0,2148.0,2183.0,track3_price_and_msp.json,156,MANDI042,normalized,Basmati,"1,916.22/-",resolved,"INR 2,381",resolved,"INR 2,148",resolved,"₹2,183.00",resolved,0,0
PR002705,2026-06-11,,,Mustard,4886.19,5692.39,5289.29,,track3_price_and_msp.json,157,,missing,Mustard,"4,886.19/-",resolved,5692.39,resolved,"5,289.29/-",resolved,,empty,1,1
PR011585,2026-01-28,MANDI016,Jalandhar,Sugarcane,3395.0,3710.84,3552.76,,track3_price_and_msp.json,158,MANDI-016,normalized,Ganne,"INR 3,395",resolved,"₹3,710.84",resolved,3552.76,resolved,,empty,0,0
PR001860,2026/04/18,,Sirsa,Sugarcane,3233.75,3496.33,,,track3_price_and_msp.json,159,,missing,गन्ना,"₹3,233.75",resolved,3496.33,resolved,"Rs. 3,365",invalid_numeric,,empty,1,0
PR001126,2026/03/20,MANDI003,Amritsar,REQUIRES_INVESTIGATION,1889.99,2165.52,,2183.0,track3_price_and_msp.json,160,M003,normalized,चावल,"₹1,889.99",resolved,2165.52,resolved,,empty,"INR 2,183",resolved,0,0
PR001877,04-28-2026,MANDI038,Ludhiana,Cotton,6070.34,,6357.95,,track3_price_and_msp.json,161,MANDI-038,normalized,Cotton,"₹6,070.34",resolved,"Rs. 6,646",invalid_numeric,6357.95,resolved,,empty,0,0
PR004804,08-10-2026,MANDI015,Fatehabad,Sugarcane,,3480.16,3257.9,3500.0,track3_price_and_msp.json,162,M015,normalized,Sugarcane,"Rs. 3,036",invalid_numeric,"₹3,480.16",resolved,"3,257.90/-",resolved,3500,resolved,0,0
PR005224,2026-08-06,MANDI019,Ludhiana,Cotton,5856.97,6404.1,6130.53,,track3_price_and_msp.json,163,MANDI019,normalized,Cotton,5856.97,resolved,6404.1,resolved,"₹6,130.53",resolved,"Rs. 6,620",invalid_numeric,0,0
PR011327,07-20-2026,MANDI020,Hisar,Mustard,,6771.16,6175.0,5650.0,track3_price_and_msp.json,164,mandi_020,normalized,mustard,"Rs. 5,578",invalid_numeric,"₹6,771.16",resolved,"INR 6,175",resolved,5650,resolved,0,0
PR003657,07/06/2026,MANDI049,Moga,REQUIRES_INVESTIGATION,5526.458101463893,6776.9,6151.677939662541,5650.0,track3_price_and_msp.json,165,mandi049,normalized,Sarson,5526.458101463893,resolved,6776.9,resolved,6151.677939662541,resolved,5650,resolved,0,0
PR004286,2026-02-13,MANDI020,Sirsa,Mustard,4839.19,5232.752108331381,5036.0,,track3_price_and_msp.json,166,MANDI020,normalized,Mustard,"4,839.19/-",resolved,5232.752108331381,resolved,"INR 5,036",resolved,"Rs. 5,650",invalid_numeric,0,0
PR009464,05-12-2026,MANDI054,Sirsa,Mustard,,6269.21,5795.0,5650.0,track3_price_and_msp.json,167,MANDI054,normalized,Mustard,,empty,6269.21,resolved,"INR 5,795",resolved,5650,resolved,0,0
PR009540,08-17-2026,MANDI036,Ferozepur,Paddy,2140.35,2314.92,,2183.0,track3_price_and_msp.json,168,MANDI036,normalized,Paddy,2140.35,resolved,2314.92,resolved,,empty,2183,resolved,0,0
PR008741,2026-05-28,,Hisar,Mustard,5551.23,6183.12,5867.18,5650.0,track3_price_and_msp.json,169,,missing,Sarso,"₹5,551.23",resolved,6183.12,resolved,"₹5,867.18",resolved,"INR 5,650",resolved,1,0
PR006103,06-11-2026,MANDI032,Fatehabad,Mustard,4861.23,5327.596778987246,5094.0,5650.0,track3_price_and_msp.json,170,MANDI-032,normalized,Mustard,4861.23,resolved,5327.596778987246,resolved,"INR 5,094",resolved,"INR 5,650",resolved,0,0
PR004446,2026-04-01,MANDI012,Jalandhar,Wheat,2054.38,2163.73,2109.06,2275.0,track3_price_and_msp.json,171,MANDI-012,normalized,Wheat,"₹2,054.38",resolved,2163.73,resolved,"2,109.06/-",resolved,2275,resolved,0,0
PR008501,2026-06-21,MANDI047,Ambala,REQUIRES_INVESTIGATION,2055.01,2496.0,,,track3_price_and_msp.json,172,mandi_047,normalized,मक्का,2055.01,resolved,"INR 2,496",resolved,,empty,"Rs. 2,090",invalid_numeric,0,0
PR009136,2026/08/31,MANDI005,Hisar,Mustard,5172.652159477422,,5401.09,5650.0,track3_price_and_msp.json,173,005,normalized,mustard,5172.652159477422,resolved,"Rs. 5,630",invalid_numeric,"₹5,401.09",resolved,5650,resolved,0,0
PR006128,22/08/2026,MANDI029,Bathinda,REQUIRES_INVESTIGATION,3586.69,4146.78,,3500.0,track3_price_and_msp.json,174,MANDI029,normalized,Ganna,3586.69,resolved,4146.78,resolved,"Rs. 3,867",invalid_numeric,"₹3,500.00",resolved,0,0
PR003726,2026/03/16,MANDI047,,Wheat,,2382.0,2300.9,,track3_price_and_msp.json,175,MANDI047,normalized,wheat,,empty,"INR 2,382",resolved,2300.9,resolved,"Rs. 2,275",invalid_numeric,0,0
PR004026,13-Apr-2026,MANDI002,Amritsar,Corn,2131.44,2417.37,2274.41,2090.0,track3_price_and_msp.json,176,MANDI002,normalized,Corn,"2,131.44/-",resolved,"2,417.37/-",resolved,"₹2,274.41",resolved,2090,resolved,0,0
PR006940,15.07.2026,,Sirsa,Wheat,2027.0,2491.3,2259.35,2275.0,track3_price_and_msp.json,177,,missing,Wheat,"INR 2,027",resolved,"₹2,491.30",resolved,2259.35,resolved,"2,275.00/-",resolved,1,0
PR005645,05.03.2026,MANDI033,Bathinda,Sugarcane,3040.1534854977804,3610.64,3325.0,3500.0,track3_price_and_msp.json,178,MANDI033,normalized,Ganne,3040.1534854977804,resolved,"3,610.64/-",resolved,"INR 3,325",resolved,"3,500.00/-",resolved,0,0
PR000750,2026-03-08,MANDI040,Ambala,Wheat,2215.18,2565.59,2390.0,2275.0,track3_price_and_msp.json,179,MANDI040,normalized,wheat,"2,215.18/-",resolved,2565.59,resolved,"INR 2,390",resolved,"INR 2,275",resolved,0,0
PR010477,2026-03-08,MANDI013,Moga,Mustard,4997.0,,5469.33,,track3_price_and_msp.json,180,MANDI-013,normalized,mustard,"INR 4,997",resolved,,empty,"₹5,469.33",resolved,,empty,0,0
PR000039,15.07.2026,,,Corn,1962.5739438804824,2442.29,2202.4319069968533,,track3_price_and_msp.json,181,,missing,Makka,1962.5739438804824,resolved,"₹2,442.29",resolved,2202.4319069968533,resolved,"Rs. 2,090",invalid_numeric,1,1
PR011063,09.05.2026,MANDI027,,Sugarcane,3640.7,,,3500.0,track3_price_and_msp.json,182,M027,normalized,Sugarcane,"₹3,640.70",resolved,"Rs. 3,951",invalid_numeric,"Rs. 3,796",invalid_numeric,3500,resolved,0,0
PR011564,2026-04-28,MANDI053,Patiala,REQUIRES_INVESTIGATION,3045.97,3222.0,3133.91,,track3_price_and_msp.json,183,MANDI-053,normalized,Ganna,"₹3,045.97",resolved,"INR 3,222",resolved,"3,133.91/-",resolved,,empty,0,0
PR007008,08.04.2026,MANDI049,Fatehabad,Sugarcane,3369.49,4021.331053658642,3695.41,3500.0,track3_price_and_msp.json,184,MANDI049,normalized,Ganne,"₹3,369.49",resolved,4021.331053658642,resolved,3695.41,resolved,3500,resolved,0,0
PR003175,2026-04-14,,,Wheat,2064.0,2298.0486185914897,2180.934103947472,,track3_price_and_msp.json,185,,missing,Kanak,"INR 2,064",resolved,2298.0486185914897,resolved,2180.934103947472,resolved,,empty,1,0
PR006920,2026-04-27,MANDI054,,REQUIRES_INVESTIGATION,2220.0,2582.38,2400.95,,track3_price_and_msp.json,186,mandi054,normalized,Chawal,"INR 2,220",resolved,"₹2,582.38",resolved,2400.95,resolved,,empty,0,0
PR004602,2026/01/03,MANDI002,,Mustard,5771.242300224399,6931.516916716651,6351.38,,track3_price_and_msp.json,187,MANDI002,normalized,Mustard,5771.242300224399,resolved,6931.516916716651,resolved,"₹6,351.38",resolved,"Rs. 5,650",invalid_numeric,0,1
PR002404,27/05/2026,MANDI035,Patiala,Wheat,2377.0,2583.0,2479.89,,track3_price_and_msp.json,188,mandi_035,normalized,WHEAT,"INR 2,377",resolved,"INR 2,583",resolved,"₹2,479.89",resolved,,empty,0,0
PR003530,03-13-2026,MANDI050,Sirsa,Corn,1916.33,,2040.26,2090.0,track3_price_and_msp.json,189,MANDI050,normalized,Makka,1916.33,resolved,"Rs. 2,164",invalid_numeric,2040.26,resolved,"2,090.00/-",resolved,0,0
PR000052,14.06.2026,MANDI039,Hisar,REQUIRES_INVESTIGATION,1893.66,,2111.0,2183.0,track3_price_and_msp.json,190,MANDI039,normalized,Chawal,"₹1,893.66",resolved,"Rs. 2,329",invalid_numeric,"INR 2,111",resolved,2183,resolved,0,0
PR004884,2026/05/11,MANDI029,Ambala,Mustard,4883.77,5935.74,5409.76,,track3_price_and_msp.json,191,mandi029,normalized,Sarso,"₹4,883.77",resolved,5935.74,resolved,5409.76,resolved,"Rs. 5,650",invalid_numeric,0,0
PR004396,20-Mar-2026,MANDI039,Jalandhar,Wheat,2316.1367012365836,,2477.74,2275.0,track3_price_and_msp.json,192,mandi_039,normalized,wheat,2316.1367012365836,resolved,"Rs. 2,639",invalid_numeric,2477.74,resolved,"2,275.00/-",resolved,0,0
PR005356,25.03.2026,MANDI029,Sirsa,Mustard,5367.63,6494.201218716404,,5650.0,track3_price_and_msp.json,193,M029,normalized,सरसों,"₹5,367.63",resolved,6494.201218716404,resolved,"Rs. 5,931",invalid_numeric,"INR 5,650",resolved,0,0
PR008385,03-05-2026,MANDI007,Fatehabad,Cotton,,6676.52,6409.956297337709,,track3_price_and_msp.json,194,MANDI007,normalized,Cotton,"Rs. 6,143",invalid_numeric,6676.52,resolved,6409.956297337709,resolved,,empty,0,0
PR001049,28.02.2026,MANDI018,Moga,Sugarcane,3544.39,4305.27,3924.83,,track3_price_and_msp.json,195,MANDI018,normalized,Sugarcane,3544.39,resolved,"4,305.27/-",resolved,"₹3,924.83",resolved,"Rs. 3,500",invalid_numeric,0,0
PR001227,2026/05/28,MANDI049,Ludhiana,REQUIRES_INVESTIGATION,,2360.0,2291.15,2183.0,track3_price_and_msp.json,196,MANDI049,normalized,Chawal,"Rs. 2,223",invalid_numeric,"INR 2,360",resolved,"2,291.15/-",resolved,2183,resolved,0,0
PR002021,02-15-2026,MANDI053,Kurukshetra,Sugarcane,2975.02,3540.228356606027,3257.62,3500.0,track3_price_and_msp.json,197,MANDI053,normalized,Sugarcane,"₹2,975.02",resolved,3540.228356606027,resolved,3257.62,resolved,"₹3,500.00",resolved,0,0
PR002840,08/07/2026,MANDI055,Jalandhar,REQUIRES_INVESTIGATION,1909.34,2007.0,1958.1,,track3_price_and_msp.json,198,mandi055,normalized,Chawal,"₹1,909.34",resolved,"INR 2,007",resolved,1958.1,resolved,,empty,0,0
PR001582,09/07/2026,MANDI020,Ambala,REQUIRES_INVESTIGATION,,6323.0,6051.36,,track3_price_and_msp.json,199,MANDI-020,normalized,Sarson,,empty,"INR 6,323",resolved,6051.36,resolved,"Rs. 5,650",invalid_numeric,0,0
PR007108,13.08.2026,MANDI037,,Sugarcane,,3501.56,3386.98,3500.0,track3_price_and_msp.json,200,MANDI-037,normalized,Sugarcane,"Rs. 3,272",invalid_numeric,"3,501.56/-",resolved,"₹3,386.98",resolved,3500,resolved,0,1
PR002341,2026/01/12,MANDI053,Karnal,Wheat,2267.0,2644.35,2455.58,2275.0,track3_price_and_msp.json,201,MANDI053,normalized,WHEAT,"INR 2,267",resolved,"2,644.35/-",resolved,2455.58,resolved,"INR 2,275",resolved,0,0
PR005608,2026/02/06,,Bathinda,Sugarcane,3229.0,3715.85,3473.0,3500.0,track3_price_and_msp.json,202,,missing,Ganne,"INR 3,229",resolved,"3,715.85/-",resolved,"INR 3,473",resolved,3500,resolved,1,0
PR001136,2026-04-18,MANDI038,Ferozepur,REQUIRES_INVESTIGATION,2102.32,2442.07,2272.196527136316,2183.0,track3_price_and_msp.json,203,mandi038,normalized,Basmati,"₹2,102.32",resolved,2442.07,resolved,2272.196527136316,resolved,"INR 2,183",resolved,0,0
PR009689,02.09.2026,MANDI048,Karnal,Wheat,,2591.0,,2275.0,track3_price_and_msp.json,204,MANDI048,normalized,Gehun,"Rs. 2,164",invalid_numeric,"INR 2,591",resolved,,empty,"INR 2,275",resolved,0,0
PR002408,2026-02-22,MANDI047,Ambala,REQUIRES_INVESTIGATION,2208.44,2509.35,2358.9,,track3_price_and_msp.json,205,MANDI047,normalized,धान,"2,208.44/-",resolved,2509.35,resolved,"2,358.90/-",resolved,,empty,0,0
PR004924,13-Mar-2026,MANDI054,Bathinda,Wheat,,2411.0,2322.27,2275.0,track3_price_and_msp.json,206,mandi_054,normalized,GEHUN,,empty,"₹2,411.00",resolved,"₹2,322.27",resolved,"₹2,275.00",resolved,0,0
PR003193,30-Mar-2026,MANDI010,,Cotton,6317.87239055306,6975.84,6646.85,6620.0,track3_price_and_msp.json,207,MANDI010,normalized,Kapas,6317.87239055306,resolved,6975.84,resolved,"₹6,646.85",resolved,"6,620.00/-",resolved,0,1
