sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,source_file,row_index_raw,temperature_raw,temp_unit_raw,temperature_celsius,temp_conversion_status,rainfall_raw,rain_unit_raw,rainfall_mm,rain_conversion_status,negative_rainfall_flag,missing_timestamp,missing_humidity
SEN048,,84.4,Fahrenheit,4.6,MM,77.0,track3_weather_sensors.xlsx,148,84.4,Fahrenheit,29.11111111111111,fahrenheit,4.6,MM,4.6,mm,0,1,0
SEN044,03-20-2026 02:55 PM,91.2,°F,0.41,inches,43.0,track3_weather_sensors.xlsx,149,91.2,°F,32.888888888888886,fahrenheit,0.41,inches,10.413999999999998,inches,0,0,0
SEN010,2026-08-03 01:38:56 UTC,23.3,C,-31.7,mm,51.0,track3_weather_sensors.xlsx,150,23.3,C,23.3,celsius,-31.7,mm,,negative,1,0,0
SEN006,2026-05-16 15:18:23 IST,36,c,-9.3,mm,33.0,track3_weather_sensors.xlsx,151,36,c,36.0,celsius,-9.3,mm,,negative,1,0,0
SEN021,2026-05-09 01:29:59 UTC,81.3,f,37.6,millimeters,82.0,track3_weather_sensors.xlsx,152,81.3,f,27.38888888888889,fahrenheit,37.6,millimeters,37.6,mm,0,0,0
SEN017,19/06/2026 01:30,95.2,f,35.2,mm,88.0,track3_weather_sensors.xlsx,153,95.2,f,35.111111111111114,fahrenheit,35.2,mm,35.2,mm,0,0,0
SEN038,2026-05-08 00:40:15,102.2,Fahrenheit,47.4,millimeters,54.0,track3_weather_sensors.xlsx,154,102.2,Fahrenheit,39.0,fahrenheit,47.4,millimeters,47.4,mm,0,0,0
SEN047,2026-08-27 01:35:37 IST,71.1,F,0.13,inches,41.0,track3_weather_sensors.xlsx,155,71.1,F,21.722222222222218,fahrenheit,0.13,inches,3.302,inches,0,0,0
SEN044,2026-01-08 22:17:13 IST,73.6,°F,41.8,millimeters,,track3_weather_sensors.xlsx,156,73.6,°F,23.111111111111107,fahrenheit,41.8,millimeters,41.8,mm,0,0,1
SEN005,2026-04-19 10:15:34 IST,19.0°C,,20.8,millimeters,85.0,track3_weather_sensors.xlsx,157,19.0°C,,19.0,embedded_celsius,20.8,millimeters,20.8,mm,0,0,0
SEN031,2026-01-09 12:01:15 IST,94.1,°F,49.9,mm,59.0,track3_weather_sensors.xlsx,158,94.1,°F,34.5,fahrenheit,49.9,mm,49.9,mm,0,0,0
SEN015,2026-06-27 04:15:25,103.5,Fahrenheit,22.6,mm,61.0,track3_weather_sensors.xlsx,159,103.5,Fahrenheit,39.72222222222222,fahrenheit,22.6,mm,22.6,mm,0,0,0
SEN025,2026-07-28 02:49:55 UTC,90.5,°F,1.7,millimeters,54.0,track3_weather_sensors.xlsx,160,90.5,°F,32.5,fahrenheit,1.7,millimeters,1.7,mm,0,0,0
SEN039,2026-02-17T04:24:50,31.6,Celsius,,,85.0,track3_weather_sensors.xlsx,161,31.6,Celsius,31.6,celsius,,,,missing_rain,0,0,0
SEN037,2026-02-27 14:50:11 IST,79.3,f,10.1,millimeters,65.0,track3_weather_sensors.xlsx,162,79.3,f,26.27777777777778,fahrenheit,10.1,millimeters,10.1,mm,0,0,0
SEN001,2026-01-29 18:53:46 IST,26.6,°C,40.9,MM,40.0,track3_weather_sensors.xlsx,163,26.6,°C,26.6,celsius,40.9,MM,40.9,mm,0,0,0
SEN013,2026-07-11 11:28:13,61.2,f,-39.9,mm,40.0,track3_weather_sensors.xlsx,164,61.2,f,16.22222222222222,fahrenheit,-39.9,mm,,negative,1,0,0
SEN010,2026-07-04 03:26:37 UTC,28.6°C,,4.4,MM,93.0,track3_weather_sensors.xlsx,165,28.6°C,,28.6,embedded_celsius,4.4,MM,4.4,mm,0,0,0
SEN017,2026-07-15 20:59:18 UTC,25.6,C,-7.8,mm,52.0,track3_weather_sensors.xlsx,166,25.6,C,25.6,celsius,-7.8,mm,,negative,1,0,0
SEN027,2026-08-23 19:56:55 IST,85.5,F,6.5,millimeters,90.0,track3_weather_sensors.xlsx,167,85.5,F,29.72222222222222,fahrenheit,6.5,millimeters,6.5,mm,0,0,0
SEN020,2026-07-12 10:32:43 UTC,25.1,c,17.7,MM,93.0,track3_weather_sensors.xlsx,168,25.1,c,25.1,celsius,17.7,MM,17.7,mm,0,0,0
SEN020,2026-08-24 15:11:25 UTC,61.7,°F,0.06,in,95.0,track3_weather_sensors.xlsx,169,61.7,°F,16.5,fahrenheit,0.06,in,1.5239999999999998,inches,0,0,0
SEN030,23/07/2026 13:27,81.9,Fahrenheit,33.1,mm,89.0,track3_weather_sensors.xlsx,170,81.9,Fahrenheit,27.722222222222225,fahrenheit,33.1,mm,33.1,mm,0,0,0
SEN016,19/04/2026 05:08,32.9°C,,25.8,MM,95.0,track3_weather_sensors.xlsx,171,32.9°C,,32.9,embedded_celsius,25.8,MM,25.8,mm,0,0,0
SEN007,,70.7,F,1.84,inches,33.0,track3_weather_sensors.xlsx,172,70.7,F,21.5,fahrenheit,1.84,inches,46.736,inches,0,1,0
SEN009,,17.9,c,0.24,in,87.0,track3_weather_sensors.xlsx,173,17.9,c,17.9,celsius,0.24,in,6.095999999999999,inches,0,1,0
SEN003,2026-08-07 20:04:01 IST,98.4,f,24.6,mm,46.0,track3_weather_sensors.xlsx,174,98.4,f,36.888888888888886,fahrenheit,24.6,mm,24.6,mm,0,0,0
SEN024,31/08/2026 10:01,16.9,Celsius,-26.7,mm,32.0,track3_weather_sensors.xlsx,175,16.9,Celsius,16.9,celsius,-26.7,mm,,negative,1,0,0
SEN034,2026-07-23 23:32:42 IST,26.3,Celsius,0.61,inches,33.0,track3_weather_sensors.xlsx,176,26.3,Celsius,26.3,celsius,0.61,inches,15.493999999999998,inches,0,0,0
SEN012,2026-05-24 11:06:35 IST,29.7,C,8.6,MM,30.0,track3_weather_sensors.xlsx,177,29.7,C,29.7,celsius,8.6,MM,8.6,mm,0,0,0
SEN028,2026-02-04 19:29:03 IST,39.1,°C,46.6,millimeters,45.0,track3_weather_sensors.xlsx,178,39.1,°C,39.1,celsius,46.6,millimeters,46.6,mm,0,0,0
SEN016,,29.1°C,,48.7,millimeters,90.0,track3_weather_sensors.xlsx,179,29.1°C,,29.1,embedded_celsius,48.7,millimeters,48.7,mm,0,1,0
SEN012,2026-04-20 06:42:09 IST,15.4,Celsius,-25.3,mm,31.0,track3_weather_sensors.xlsx,180,15.4,Celsius,15.4,celsius,-25.3,mm,,negative,1,0,0
SEN048,2026-09-06 20:16:00 UTC,35.5,Celsius,0.73,in,77.0,track3_weather_sensors.xlsx,181,35.5,Celsius,35.5,celsius,0.73,in,18.541999999999998,inches,0,0,0
SEN041,06-27-2026 12:43 PM,35.2°C,,20.9,mm,35.0,track3_weather_sensors.xlsx,182,35.2°C,,35.2,embedded_celsius,20.9,mm,20.9,mm,0,0,0
SEN011,2026-07-15 08:26:21 UTC,39.3,C,42.9,millimeters,56.0,track3_weather_sensors.xlsx,183,39.3,C,39.3,celsius,42.9,millimeters,42.9,mm,0,0,0
SEN012,2026-08-11 14:58:22 UTC,21.7,c,1.25,inch,83.0,track3_weather_sensors.xlsx,184,21.7,c,21.7,celsius,1.25,inch,31.75,inches,0,0,0
SEN043,2026-07-27 08:53:39 UTC,35.8°C,,0.04,inches,85.0,track3_weather_sensors.xlsx,185,35.8°C,,35.8,embedded_celsius,0.04,inches,1.016,inches,0,0,0
SEN029,2026-08-13 11:34:00 UTC,79.5,F,14.2,MM,48.0,track3_weather_sensors.xlsx,186,79.5,F,26.38888888888889,fahrenheit,14.2,MM,14.2,mm,0,0,0
SEN036,2026-06-15 03:51:27 UTC,91.8,f,3.6,MM,30.0,track3_weather_sensors.xlsx,187,91.8,f,33.22222222222222,fahrenheit,3.6,MM,3.6,mm,0,0,0
SEN034,2026-08-11 07:55:58 IST,61.2,Fahrenheit,39.5,millimeters,95.0,track3_weather_sensors.xlsx,188,61.2,Fahrenheit,16.22222222222222,fahrenheit,39.5,millimeters,39.5,mm,0,0,0
SEN003,2026-02-21 07:53:15 IST,87.3,f,31.5,mm,35.0,track3_weather_sensors.xlsx,189,87.3,f,30.72222222222222,fahrenheit,31.5,mm,31.5,mm,0,0,0
SEN016,2026-08-08 03:37:21 IST,22.2°C,,35.0,millimeters,64.0,track3_weather_sensors.xlsx,190,22.2°C,,22.2,embedded_celsius,35.0,millimeters,35.0,mm,0,0,0
SEN017,2026-06-23 05:37:02 UTC,27.8°C,,27.8,millimeters,54.0,track3_weather_sensors.xlsx,191,27.8°C,,27.8,embedded_celsius,27.8,millimeters,27.8,mm,0,0,0
SEN006,2026-03-09 17:10:33 IST,24.5,Celsius,1.85,inches,53.0,track3_weather_sensors.xlsx,192,24.5,Celsius,24.5,celsius,1.85,inches,46.99,inches,0,0,0
SEN026,2026-02-28 06:37:06 UTC,60.4,f,30.2,MM,48.0,track3_weather_sensors.xlsx,193,60.4,f,15.777777777777779,fahrenheit,30.2,MM,30.2,mm,0,0,0
SEN042,2026-09-08 15:35:15 UTC,68.2,°F,36.6,MM,32.0,track3_weather_sensors.xlsx,194,68.2,°F,20.11111111111111,fahrenheit,36.6,MM,36.6,mm,0,0,0
SEN049,2026-01-08 11:36:41 IST,64.8,F,1.23,in,76.0,track3_weather_sensors.xlsx,195,64.8,F,18.22222222222222,fahrenheit,1.23,in,31.241999999999997,inches,0,0,0
SEN050,,86.7,F,-41.0,mm,30.0,track3_weather_sensors.xlsx,196,86.7,F,30.38888888888889,fahrenheit,-41.0,mm,,negative,1,1,0
SEN015,2026-05-29 14:30:58 UTC,69.4,°F,35.0,MM,73.0,track3_weather_sensors.xlsx,197,69.4,°F,20.777777777777782,fahrenheit,35.0,MM,35.0,mm,0,0,0
SEN010,2026-04-02 14:35:40 UTC,39.8,°C,10.9,MM,60.0,track3_weather_sensors.xlsx,198,39.8,°C,39.8,celsius,10.9,MM,10.9,mm,0,0,0
SEN024,2026-03-03 03:47:32 IST,34.9°C,,0.13,inch,86.0,track3_weather_sensors.xlsx,199,34.9°C,,34.9,embedded_celsius,0.13,inch,3.302,inches,0,0,0
SEN043,2026-02-23 22:39:51 IST,75.2,Fahrenheit,15.5,MM,54.0,track3_weather_sensors.xlsx,200,75.2,Fahrenheit,24.0,fahrenheit,15.5,MM,15.5,mm,0,0,0
SEN022,2026-05-08 22:33:23 UTC,19.2,°C,41.5,mm,73.0,track3_weather_sensors.xlsx,201,19.2,°C,19.2,celsius,41.5,mm,41.5,mm,0,0,0
UNKNOWN,2026-06-06T10:49:01,39.4,°C,,,32.0,track3_weather_sensors.xlsx,202,39.4,°C,39.4,celsius,,,,missing_rain,0,0,0
SEN005,02-19-2026 07:01 AM,33.4,C,-36.1,mm,58.0,track3_weather_sensors.xlsx,203,33.4,C,33.4,celsius,-36.1,mm,,negative,1,0,0
SEN013,2026-04-05 04:06:44 UTC,20.4,C,37.4,MM,69.0,track3_weather_sensors.xlsx,204,20.4,C,20.4,celsius,37.4,MM,37.4,mm,0,0,0
SEN032,2026-07-07 10:20:45 IST,25.1,Celsius,0.7,MM,47.0,track3_weather_sensors.xlsx,205,25.1,Celsius,25.1,celsius,0.7,MM,0.7,mm,0,0,0
SEN023,2026-04-10 14:53:25 UTC,20.8,°C,24.9,millimeters,63.0,track3_weather_sensors.xlsx,206,20.8,°C,20.8,celsius,24.9,millimeters,24.9,mm,0,0,0
SEN035,2026-09-09 08:53:34 UTC,24.5,Celsius,9.4,MM,42.0,track3_weather_sensors.xlsx,207,24.5,Celsius,24.5,celsius,9.4,MM,9.4,mm,0,0,0
SEN008,2026-05-09 13:10:41 IST,77,f,49.4,MM,74.0,track3_weather_sensors.xlsx,208,77,f,25.0,fahrenheit,49.4,MM,49.4,mm,0,0,0
SEN022,2026-01-05 15:29:01 UTC,96.3,f,-9.3,mm,69.0,track3_weather_sensors.xlsx,209,96.3,f,35.72222222222222,fahrenheit,-9.3,mm,,negative,1,0,0
SEN004,2026-01-08 07:40:03 IST,64.4,f,16.2,mm,73.0,track3_weather_sensors.xlsx,210,64.4,f,18.000000000000004,fahrenheit,16.2,mm,16.2,mm,0,0,0
SEN010,2026-04-24 06:17:47 IST,90.5,f,15.9,millimeters,,track3_weather_sensors.xlsx,211,90.5,f,32.5,fahrenheit,15.9,millimeters,15.9,mm,0,0,1
SEN012,2026-07-08 07:20:19 IST,17.2°C,,13.4,millimeters,66.0,track3_weather_sensors.xlsx,212,17.2°C,,17.2,embedded_celsius,13.4,millimeters,13.4,mm,0,0,0
SEN033,2026-08-16 21:33:20 IST,86.5,Fahrenheit,1.91,inches,86.0,track3_weather_sensors.xlsx,213,86.5,Fahrenheit,30.27777777777778,fahrenheit,1.91,inches,48.513999999999996,inches,0,0,0
SEN018,2026-08-06 23:08:40 IST,99.1,F,-36.7,mm,,track3_weather_sensors.xlsx,214,99.1,F,37.27777777777778,fahrenheit,-36.7,mm,,negative,1,0,1
SEN025,2026-04-09 22:52:47 UTC,71.1,Fahrenheit,42.8,MM,63.0,track3_weather_sensors.xlsx,215,71.1,Fahrenheit,21.722222222222218,fahrenheit,42.8,MM,42.8,mm,0,0,0
SEN019,2026-03-17T11:37:36,38.9,c,1.13,in,59.0,track3_weather_sensors.xlsx,216,38.9,c,38.9,celsius,1.13,in,28.701999999999995,inches,0,0,0
SEN009,2026-07-02 10:16:14,39.2,C,,,68.0,track3_weather_sensors.xlsx,217,39.2,C,39.2,celsius,,,,missing_rain,0,0,0
SEN042,2026-06-25 11:26:13 IST,30.2,°C,-9.0,mm,40.0,track3_weather_sensors.xlsx,218,30.2,°C,30.2,celsius,-9.0,mm,,negative,1,0,0
SEN016,,28.8°C,,33.6,MM,68.0,track3_weather_sensors.xlsx,219,28.8°C,,28.8,embedded_celsius,33.6,MM,33.6,mm,0,1,0
UNKNOWN,2026-03-06 07:07:35 UTC,92.8,F,,,45.0,track3_weather_sensors.xlsx,220,92.8,F,33.77777777777778,fahrenheit,,,,missing_rain,0,0,0
SEN007,12/08/2026 01:05,16.9°C,,24.3,MM,89.0,track3_weather_sensors.xlsx,221,16.9°C,,16.9,embedded_celsius,24.3,MM,24.3,mm,0,0,0
SEN025,,90.9,Fahrenheit,23.4,millimeters,91.0,track3_weather_sensors.xlsx,222,90.9,Fahrenheit,32.72222222222222,fahrenheit,23.4,millimeters,23.4,mm,0,1,0
SEN020,2026-03-10 22:43:10 IST,25.6°C,,16.1,MM,94.0,track3_weather_sensors.xlsx,223,25.6°C,,25.6,embedded_celsius,16.1,MM,16.1,mm,0,0,0
SEN049,,37.9,Celsius,1.51,inch,33.0,track3_weather_sensors.xlsx,224,37.9,Celsius,37.9,celsius,1.51,inch,38.354,inches,0,1,0
SEN017,01-20-2026 05:46 PM,22.1,Celsius,27.2,millimeters,40.0,track3_weather_sensors.xlsx,225,22.1,Celsius,22.1,celsius,27.2,millimeters,27.2,mm,0,0,0
SEN003,2026-01-06 14:27:20 UTC,93.4,F,1.75,in,92.0,track3_weather_sensors.xlsx,226,93.4,F,34.111111111111114,fahrenheit,1.75,in,44.449999999999996,inches,0,0,0
SEN026,2026-02-26 20:25:00 IST,69.4,F,29.1,mm,43.0,track3_weather_sensors.xlsx,227,69.4,F,20.777777777777782,fahrenheit,29.1,mm,29.1,mm,0,0,0
SEN013,2026-04-15 23:59:43 IST,32.9,c,34.2,mm,67.0,track3_weather_sensors.xlsx,228,32.9,c,32.9,celsius,34.2,mm,34.2,mm,0,0,0
SEN040,2026-08-05 00:16:24 UTC,88.2,°F,-4.1,mm,54.0,track3_weather_sensors.xlsx,229,88.2,°F,31.22222222222222,fahrenheit,-4.1,mm,,negative,1,0,0
SEN016,2026-05-31 18:57:07 IST,91.9,f,8.8,mm,95.0,track3_weather_sensors.xlsx,230,91.9,f,33.27777777777778,fahrenheit,8.8,mm,8.8,mm,0,0,0
SEN009,,87.8,f,,,71.0,track3_weather_sensors.xlsx,231,87.8,f,31.0,fahrenheit,,,,missing_rain,0,1,0
SEN027,2026-01-28 05:17:48 IST,29.9,C,15.3,mm,90.0,track3_weather_sensors.xlsx,232,29.9,C,29.9,celsius,15.3,mm,15.3,mm,0,0,0
SEN016,2026-02-20 15:12:04,75.2,F,0.8,millimeters,62.0,track3_weather_sensors.xlsx,233,75.2,F,24.0,fahrenheit,0.8,millimeters,0.8,mm,0,0,0
SEN001,2026-06-16 02:41:25,83.3,f,44.4,mm,93.0,track3_weather_sensors.xlsx,234,83.3,f,28.5,fahrenheit,44.4,mm,44.4,mm,0,0,0
SEN017,2026-08-26 08:46:23 IST,74.1,Fahrenheit,39.9,MM,53.0,track3_weather_sensors.xlsx,235,74.1,Fahrenheit,23.388888888888886,fahrenheit,39.9,MM,39.9,mm,0,0,0
SEN017,,69.8,°F,43.2,MM,62.0,track3_weather_sensors.xlsx,236,69.8,°F,21.0,fahrenheit,43.2,MM,43.2,mm,0,1,0
SEN017,2026-01-29 01:46:11 IST,90.9,Fahrenheit,2.7,millimeters,72.0,track3_weather_sensors.xlsx,237,90.9,Fahrenheit,32.72222222222222,fahrenheit,2.7,millimeters,2.7,mm,0,0,0
UNKNOWN,2026-02-09 13:33:36 IST,18.6°C,,16.4,mm,,track3_weather_sensors.xlsx,238,18.6°C,,18.6,embedded_celsius,16.4,mm,16.4,mm,0,0,1
SEN014,2026-05-03 15:02:17 UTC,36.8°C,,18.3,mm,74.0,track3_weather_sensors.xlsx,239,36.8°C,,36.8,embedded_celsius,18.3,mm,18.3,mm,0,0,0
SEN002,2026-07-22 23:37:32 IST,73.4,Fahrenheit,0.88,inch,88.0,track3_weather_sensors.xlsx,240,73.4,Fahrenheit,23.000000000000004,fahrenheit,0.88,inch,22.352,inches,0,0,0
SEN046,2026-04-15 14:14:58 IST,28.5,C,30.1,mm,68.0,track3_weather_sensors.xlsx,241,28.5,C,28.5,celsius,30.1,mm,30.1,mm,0,0,0
SEN003,2026-08-28 06:23:11 IST,27.9,c,-6.4,mm,40.0,track3_weather_sensors.xlsx,242,27.9,c,27.9,celsius,-6.4,mm,,negative,1,0,0
SEN016,01-25-2026 01:54 PM,16.8,Celsius,12.2,MM,54.0,track3_weather_sensors.xlsx,243,16.8,Celsius,16.8,celsius,12.2,MM,12.2,mm,0,0,0
SEN011,2026-08-09 20:26:45 UTC,24.3,°C,,,67.0,track3_weather_sensors.xlsx,244,24.3,°C,24.3,celsius,,,,missing_rain,0,0,0
UNKNOWN,2026-05-24 22:31:24 IST,18.9,Celsius,-31.4,mm,75.0,track3_weather_sensors.xlsx,245,18.9,Celsius,18.9,celsius,-31.4,mm,,negative,1,0,0
SEN012,2026-02-27 18:54:24 UTC,99.5,Fahrenheit,11.6,MM,38.0,track3_weather_sensors.xlsx,246,99.5,Fahrenheit,37.5,fahrenheit,11.6,MM,11.6,mm,0,0,0
SEN024,2026-08-31 08:07:30 UTC,97,f,1.45,in,94.0,track3_weather_sensors.xlsx,247,97,f,36.111111111111114,fahrenheit,1.45,in,36.83,inches,0,0,0
SEN001,2026-05-24 00:23:13 UTC,31,°C,1.89,inches,64.0,track3_weather_sensors.xlsx,248,31,°C,31.0,celsius,1.89,inches,48.00599999999999,inches,0,0,0
SEN004,2026-07-26 16:32:42 IST,75.7,f,37.7,millimeters,59.0,track3_weather_sensors.xlsx,249,75.7,f,24.27777777777778,fahrenheit,37.7,millimeters,37.7,mm,0,0,0
SEN007,,34.3,c,,,,track3_weather_sensors.xlsx,250,34.3,c,34.3,celsius,,,,missing_rain,0,1,1
SEN025,2026-02-12 18:31:15 UTC,28.8,Celsius,31.8,MM,47.0,track3_weather_sensors.xlsx,251,28.8,Celsius,28.8,celsius,31.8,MM,31.8,mm,0,0,0
SEN035,27/01/2026 09:50,63.5,Fahrenheit,8.4,mm,48.0,track3_weather_sensors.xlsx,252,63.5,Fahrenheit,17.5,fahrenheit,8.4,mm,8.4,mm,0,0,0
SEN006,2026-07-20 05:21:57 IST,96.4,f,0.1,in,74.0,track3_weather_sensors.xlsx,253,96.4,f,35.77777777777778,fahrenheit,0.1,in,2.54,inches,0,0,0
SEN040,,21.1°C,,47.2,mm,37.0,track3_weather_sensors.xlsx,254,21.1°C,,21.1,embedded_celsius,47.2,mm,47.2,mm,0,1,0
SEN024,2026-03-01 23:10:36 IST,36.3,Celsius,25.3,millimeters,81.0,track3_weather_sensors.xlsx,255,36.3,Celsius,36.3,celsius,25.3,millimeters,25.3,mm,0,0,0
SEN023,2026-05-22 19:29:58 UTC,61.2,f,-6.3,mm,61.0,track3_weather_sensors.xlsx,256,61.2,f,16.22222222222222,fahrenheit,-6.3,mm,,negative,1,0,0
SEN041,2026-01-10 22:47:05 UTC,74.5,°F,41.3,mm,65.0,track3_weather_sensors.xlsx,257,74.5,°F,23.61111111111111,fahrenheit,41.3,mm,41.3,mm,0,0,0
SEN019,2026-05-28 16:32:18 UTC,22.4,Celsius,0.2,MM,83.0,track3_weather_sensors.xlsx,258,22.4,Celsius,22.4,celsius,0.2,MM,0.2,mm,0,0,0
SEN016,24/04/2026 07:56,39.1,Celsius,28.9,mm,,track3_weather_sensors.xlsx,259,39.1,Celsius,39.1,celsius,28.9,mm,28.9,mm,0,0,1
SEN046,2026-06-24 15:05:47 IST,40,c,31.3,millimeters,61.0,track3_weather_sensors.xlsx,260,40,c,40.0,celsius,31.3,millimeters,31.3,mm,0,0,0
SEN021,2026-08-01 18:57:55 UTC,27.3,C,28.7,MM,47.0,track3_weather_sensors.xlsx,261,27.3,C,27.3,celsius,28.7,MM,28.7,mm,0,0,0
SEN046,2026-02-20 08:26:10 UTC,25.3,Celsius,0.2,inches,93.0,track3_weather_sensors.xlsx,262,25.3,Celsius,25.3,celsius,0.2,inches,5.08,inches,0,0,0
SEN024,2026-06-25 21:18:32 UTC,18.8,°C,,,33.0,track3_weather_sensors.xlsx,263,18.8,°C,18.8,celsius,,,,missing_rain,0,0,0
SEN044,,33.2°C,,44.8,millimeters,66.0,track3_weather_sensors.xlsx,264,33.2°C,,33.2,embedded_celsius,44.8,millimeters,44.8,mm,0,1,0
SEN028,2026-03-11 01:11:01,98.1,°F,1.27,inches,41.0,track3_weather_sensors.xlsx,265,98.1,°F,36.72222222222222,fahrenheit,1.27,inches,32.257999999999996,inches,0,0,0
SEN003,2026-07-11 14:26:22 UTC,38.1,°C,43.7,mm,58.0,track3_weather_sensors.xlsx,266,38.1,°C,38.1,celsius,43.7,mm,43.7,mm,0,0,0
SEN013,2026-02-23 21:09:52 UTC,81.3,°F,20.1,MM,39.0,track3_weather_sensors.xlsx,267,81.3,°F,27.38888888888889,fahrenheit,20.1,MM,20.1,mm,0,0,0
SEN042,,20.2,Celsius,7.6,MM,68.0,track3_weather_sensors.xlsx,268,20.2,Celsius,20.2,celsius,7.6,MM,7.6,mm,0,1,0
SEN046,2026-06-11 12:23:55 UTC,35.7,C,0.16,in,91.0,track3_weather_sensors.xlsx,269,35.7,C,35.7,celsius,0.16,in,4.064,inches,0,0,0
SEN030,09/03/2026 17:04,102.6,°F,9.1,mm,54.0,track3_weather_sensors.xlsx,270,102.6,°F,39.22222222222222,fahrenheit,9.1,mm,9.1,mm,0,0,0
SEN019,2026-05-14 07:31:13 IST,69.6,F,33.9,MM,90.0,track3_weather_sensors.xlsx,271,69.6,F,20.888888888888886,fahrenheit,33.9,MM,33.9,mm,0,0,0
SEN044,2026-05-08 00:22:05 IST,34.9,C,20.6,mm,,track3_weather_sensors.xlsx,272,34.9,C,34.9,celsius,20.6,mm,20.6,mm,0,0,1
UNKNOWN,2026-08-26 09:21:59 UTC,32.9,C,-7.5,mm,56.0,track3_weather_sensors.xlsx,273,32.9,C,32.9,celsius,-7.5,mm,,negative,1,0,0
SEN046,24-Jan-2026 02:18:48,59.9,°F,3.6,MM,51.0,track3_weather_sensors.xlsx,274,59.9,°F,15.5,fahrenheit,3.6,MM,3.6,mm,0,0,0
SEN007,2026-02-09 08:56:59 UTC,62.2,f,-45.7,mm,37.0,track3_weather_sensors.xlsx,275,62.2,f,16.77777777777778,fahrenheit,-45.7,mm,,negative,1,0,0
SEN033,2026-07-05 21:04:38 UTC,98.1,F,0.76,inch,,track3_weather_sensors.xlsx,276,98.1,F,36.72222222222222,fahrenheit,0.76,inch,19.304,inches,0,0,1
SEN001,02-24-2026 01:53 AM,34.7,Celsius,38.9,millimeters,76.0,track3_weather_sensors.xlsx,277,34.7,Celsius,34.7,celsius,38.9,millimeters,38.9,mm,0,0,0
SEN004,2026-08-13 19:34:20 IST,32.6,Celsius,2.1,mm,49.0,track3_weather_sensors.xlsx,278,32.6,Celsius,32.6,celsius,2.1,mm,2.1,mm,0,0,0
SEN003,2026-05-11 03:19:35 UTC,15.3°C,,21.2,MM,44.0,track3_weather_sensors.xlsx,279,15.3°C,,15.3,embedded_celsius,21.2,MM,21.2,mm,0,0,0
SEN033,2026-04-23 06:58:15 IST,33.6,C,44.6,mm,54.0,track3_weather_sensors.xlsx,280,33.6,C,33.6,celsius,44.6,mm,44.6,mm,0,0,0
SEN046,2026-08-15 05:12:00 IST,21.9,Celsius,0.73,in,53.0,track3_weather_sensors.xlsx,281,21.9,Celsius,21.9,celsius,0.73,in,18.541999999999998,inches,0,0,0
SEN003,2026-03-18 12:04:01 IST,77.5,Fahrenheit,-31.3,mm,,track3_weather_sensors.xlsx,282,77.5,Fahrenheit,25.27777777777778,fahrenheit,-31.3,mm,,negative,1,0,1
SEN017,2026-05-30 07:31:54 IST,33.0°C,,0.42,inches,86.0,track3_weather_sensors.xlsx,283,33.0°C,,33.0,embedded_celsius,0.42,inches,10.668,inches,0,0,0
SEN048,2026-04-04 19:12:32 IST,37.4,c,9.5,millimeters,40.0,track3_weather_sensors.xlsx,284,37.4,c,37.4,celsius,9.5,millimeters,9.5,mm,0,0,0
SEN007,2026-01-18T18:19:34,33.6,°C,1.7,mm,40.0,track3_weather_sensors.xlsx,285,33.6,°C,33.6,celsius,1.7,mm,1.7,mm,0,0,0
SEN031,2026-08-30 15:48:10 IST,91.2,F,-14.7,mm,63.0,track3_weather_sensors.xlsx,286,91.2,F,32.888888888888886,fahrenheit,-14.7,mm,,negative,1,0,0
SEN023,2026-01-12 21:20:34 UTC,84.7,F,46.9,mm,55.0,track3_weather_sensors.xlsx,287,84.7,F,29.27777777777778,fahrenheit,46.9,mm,46.9,mm,0,0,0
UNKNOWN,2026-05-05 20:29:07 IST,30,°C,44.8,millimeters,42.0,track3_weather_sensors.xlsx,288,30,°C,30.0,celsius,44.8,millimeters,44.8,mm,0,0,0
SEN015,2026-05-21 17:26:14 IST,38.1,Celsius,,,49.0,track3_weather_sensors.xlsx,289,38.1,Celsius,38.1,celsius,,,,missing_rain,0,0,0
SEN045,2026-03-31 06:26:10 UTC,32.4°C,,1.12,inches,,track3_weather_sensors.xlsx,290,32.4°C,,32.4,embedded_celsius,1.12,inches,28.448,inches,0,0,1
SEN032,2026-04-04 00:47:19 UTC,35.5,c,1.37,in,68.0,track3_weather_sensors.xlsx,291,35.5,c,35.5,celsius,1.37,in,34.798,inches,0,0,0
SEN005,2026-08-09 20:50:31 IST,24.8°C,,,,58.0,track3_weather_sensors.xlsx,292,24.8°C,,24.8,embedded_celsius,,,,missing_rain,0,0,0
SEN017,2026-02-17 21:32:31 IST,87.4,F,0.1,inch,30.0,track3_weather_sensors.xlsx,293,87.4,F,30.77777777777778,fahrenheit,0.1,inch,2.54,inches,0,0,0
SEN040,2026-09-04 19:22:10 UTC,31.8°C,,8.2,mm,86.0,track3_weather_sensors.xlsx,294,31.8°C,,31.8,embedded_celsius,8.2,mm,8.2,mm,0,0,0
SEN023,2026-01-25 13:53:59 IST,82.6,Fahrenheit,0.54,inch,83.0,track3_weather_sensors.xlsx,295,82.6,Fahrenheit,28.111111111111107,fahrenheit,0.54,inch,13.716,inches,0,0,0
