trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,source_file,row_index_raw,mandi_id_raw,mandi_id_status,distance_raw,distance_km,distance_unit_extracted,distance_status,distance_unit_unresolvable,transit_hours_raw,negative_transit_flag,transit_hours_clean,vehicle_no_raw,vehicle_no_clean,missing_vehicle_no,missing_driver_id,missing_arrival_time,is_duplicate
TRP006097,MANDI018,WH-East,2026-06-13T20:45:53,2026-06-14 19:33:53,22.8,1100.8,km,UP-13-BC-5242,,track3_transport_logistics.csv,93,M018,normalized,1100.8,1100.8,,no_unit,0,22.8,0,22.8,UP-13-BC-5242,UP-13-BC-5242,0,1,0,0
TRP008343,MANDI038,WH-West,22/01/2026 19:47,23-Jan-2026 05:47:40,10.0,294.6541282,miles,RJ-36-BC-7540,DRV350,track3_transport_logistics.csv,94,MANDI038,normalized,294.6541282,294.6541282,,no_unit,0,10.0,0,10.0,RJ-36-BC-7540,RJ-36-BC-7540,0,0,0,0
TRP005897,MANDI055,WH-East,28-Feb-2026 08:43:48,28/02/2026 16:25,7.7,445.7,km,HR20-DF-4433,DRV311,track3_transport_logistics.csv,95,mandi_055,normalized,445.7,445.7,,no_unit,0,7.7,0,7.7,HR20-DF-4433,HR20-DF-4433,0,0,0,0
TRP002517,MANDI030,WH-East,2026-04-13 19:43:10,14-Apr-2026 11:19:10,15.6 hrs,734.4,km,RJ-46-BC-3812,DRV863,track3_transport_logistics.csv,96,mandi030,normalized,734.4,734.4,,no_unit,0,15.6 hrs,0,,RJ-46-BC-3812,RJ-46-BC-3812,0,0,0,0
TRP008025,MANDI057,WH-South,2026-06-24 13:12:06,2026-06-25 10:06:06,20.9,1010.3,km,dl 69-AB-5694,DRV331,track3_transport_logistics.csv,97,MANDI057,normalized,1010.3,1010.3,,no_unit,0,20.9,0,20.9,dl 69-AB-5694,DL-69-AB-5694,0,0,0,0
TRP002479,MANDI056,WH-North,17/03/2026 16:41,18/03/2026 06:41,14.0,825.5 KM,,UP 20 AB 6931,,track3_transport_logistics.csv,98,MANDI056,normalized,825.5 KM,825.5,KM,resolved,0,14.0,0,14.0,UP 20 AB 6931,UP-20-AB-6931,0,1,0,0
TRP008311,MANDI008,WH-East,2026-08-18T01:45:45,2026-08-18 19:57:45,-18.2,906.1,km,,DRV132,track3_transport_logistics.csv,99,M008,normalized,906.1,906.1,,no_unit,0,-18.2,1,,,,1,0,0,0
TRP004149,MANDI028,WH-West,03/05/2026 20:00,04/05/2026 18:12,22.2,948.0,km,PB 14 CD 6880,DRV298,track3_transport_logistics.csv,100,MANDI028,normalized,948.0,948.0,,no_unit,0,22.2,0,22.2,PB 14 CD 6880,PB-14-CD-6880,0,0,0,0
TRP005734,MANDI034,WH-South,05/03/2026 16:09,06/03/2026,10.8,521.1,km,UP 88 CD 9876,DRV770,track3_transport_logistics.csv,101,MANDI034,normalized,521.1,521.1,,no_unit,0,10.8,0,10.8,UP 88 CD 9876,UP-88-CD-9876,0,0,0,0
TRP007377,MANDI013,WH-Central,27/03/2026,2026-03-28 00:06:22,20.9,1005.3,km,UP77-AB-5053,DRV676,track3_transport_logistics.csv,102,MANDI013,normalized,1005.3,1005.3,,no_unit,0,20.9,0,20.9,UP77-AB-5053,UP77-AB-5053,0,0,0,0
TRP007332,MANDI047,WH-Central,03-21-2026 02:57 PM,2026-03-22T12:33:45,21.6,569.3622472999999,miles,RJ-37-BC-7009,DRV210,track3_transport_logistics.csv,103,M047,normalized,569.3622472999999,569.3622472999999,,no_unit,0,21.6,0,21.6,RJ-37-BC-7009,RJ-37-BC-7009,0,0,0,0
TRP004831,MANDI036,WH-South,2026-07-01 10:10:04,01/07/2026 16:10,6.0,332.5,km,DL85-DF-2318,,track3_transport_logistics.csv,104,MANDI036,normalized,332.5,332.5,,no_unit,0,6.0,0,6.0,DL85-DF-2318,DL85-DF-2318,0,1,0,0
TRP007838,MANDI040,WH-Central,05/04/2026 10:04,05-Apr-2026 16:04:02,6.0,318.5,km,rj 55-AB-5201,DRV518,track3_transport_logistics.csv,105,MANDI-040,normalized,318.5,318.5,,no_unit,0,6.0,0,6.0,rj 55-AB-5201,RJ-55-AB-5201,0,0,0,0
TRP003466,MANDI031,WH-North,08-24-2026 09:58 PM,2026-08-25 08:52:52,10.9,556.2 KM,,,DRV696,track3_transport_logistics.csv,106,MANDI031,normalized,556.2 KM,556.2,KM,resolved,0,10.9,0,10.9,,,1,0,0,0
TRP000322,MANDI003,Export-Terminal,2026-03-06 04:15:50,06-Mar-2026 15:09:50,10.9,449.3,km,PB 49 CD 8480,,track3_transport_logistics.csv,107,mandi_003,normalized,449.3,449.3,,no_unit,0,10.9,0,10.9,PB 49 CD 8480,PB-49-CD-8480,0,1,0,0
TRP005366,MANDI003,WH-West,2026-05-07T11:52:46,2026-05-08 02:16:46,14.4,712.2,km,RJ 42 AB 5114,DRV803,track3_transport_logistics.csv,108,M003,normalized,712.2,712.2,,no_unit,0,14.4,0,14.4,RJ 42 AB 5114,RJ-42-AB-5114,0,0,0,0
TRP001079,MANDI031,Export-Terminal,2026-02-03T04:30:30,03/02/2026 23:36,19.1,916.9,km,UP25-DF-6185,DRV847,track3_transport_logistics.csv,109,M031,normalized,916.9,916.9,,no_unit,0,19.1,0,19.1,UP25-DF-6185,UP25-DF-6185,0,0,0,0
TRP007640,MANDI033,WH-Central,30-Aug-2026 22:02:40,2026-08-31 17:32:40,19.5,809.5,km,RJ10-CD-5947,DRV760,track3_transport_logistics.csv,110,MANDI033,normalized,809.5,809.5,,no_unit,0,19.5,0,19.5,RJ10-CD-5947,RJ10-CD-5947,0,0,0,0
TRP003704,MANDI024,WH-West,10/02/2026,11/02/2026,24.0,1107.0,km,RJ-86-DF-4314,DRV549,track3_transport_logistics.csv,111,MANDI024,normalized,1107.0,1107.0,,no_unit,0,24.0,0,24.0,RJ-86-DF-4314,RJ-86-DF-4314,0,0,0,0
TRP002349,MANDI023,WH-West,05/04/2026 11:52,2026-04-06T10:10:12,22.3,1100.1,km,dl 35-DF-7496,DRV600,track3_transport_logistics.csv,112,MANDI023,normalized,1100.1,1100.1,,no_unit,0,22.3,0,22.3,dl 35-DF-7496,DL-35-DF-7496,0,0,0,0
TRP004130,MANDI004,WH-North,02-Feb-2026 18:20:27,03/02/2026,16.8,849.3,km,DL-34-CD-8559,DRV997,track3_transport_logistics.csv,113,M004,normalized,849.3,849.3,,no_unit,0,16.8,0,16.8,DL-34-CD-8559,DL-34-CD-8559,0,0,0,0
TRP001435,MANDI039,WH-South,2026-03-23 01:44:35,2026-03-23 14:56:35,13.2,567.6,km,RJ 30 AB 1006,DRV870,track3_transport_logistics.csv,114,MANDI039,normalized,567.6,567.6,,no_unit,0,13.2,0,13.2,RJ 30 AB 1006,RJ-30-AB-1006,0,0,0,0
TRP001057,MANDI043,WH-North,2026-07-25 05:01:53,26/07/2026,-20.9,943.2,km,rj 99-AB-1741,DRV234,track3_transport_logistics.csv,115,mandi043,normalized,943.2,943.2,,no_unit,0,-20.9,1,,rj 99-AB-1741,RJ-99-AB-1741,0,0,0,0
TRP008696,MANDI036,WH-South,05-02-2026 04:30 PM,,11.1,328.4567106,miles,HR-95-BC-2138,DRV224,track3_transport_logistics.csv,116,MANDI036,normalized,328.4567106,328.4567106,,no_unit,0,11.1,0,11.1,HR-95-BC-2138,HR-95-BC-2138,0,0,1,0
TRP001719,MANDI009,WH-West,2026-01-15T15:20:47,2026-01-15 21:44:47,6.4,359.0,km,PB-91-BC-9566,DRV588,track3_transport_logistics.csv,117,MANDI-009,normalized,359.0,359.0,,no_unit,0,6.4,0,6.4,PB-91-BC-9566,PB-91-BC-9566,0,0,0,0
TRP008628,MANDI051,WH-South,01-30-2026 09:17 PM,2026-01-31T13:59:45,16.7,724.0,km,,DRV334,track3_transport_logistics.csv,118,MANDI051,normalized,724.0,724.0,,no_unit,0,16.7,0,16.7,,,1,0,0,0
TRP002693,MANDI019,Export-Terminal,2026-08-13 13:54:40,08-13-2026 10:24 PM,8.5,488.8,km,PB 51 AB 8653,DRV840,track3_transport_logistics.csv,119,mandi_019,normalized,488.8,488.8,,no_unit,0,8.5,0,8.5,PB 51 AB 8653,PB-51-AB-8653,0,0,0,0
TRP003756,MANDI029,WH-Central,2026-05-13 16:06:18,2026-05-14 10:12:18,18.1,747.9 KM,,UP-34-AB-2673,DRV936,track3_transport_logistics.csv,120,MANDI029,normalized,747.9 KM,747.9,KM,resolved,0,18.1,0,18.1,UP-34-AB-2673,UP-34-AB-2673,0,0,0,0
TRP006713,MANDI020,WH-Central,17/06/2026 03:48,17/06/2026,,219.9,km,,DRV126,track3_transport_logistics.csv,121,MANDI020,normalized,219.9,219.9,,no_unit,0,,0,,,,1,0,0,0
TRP009529,MANDI018,WH-North,2026-07-27 03:36:26,2026-07-27 17:24:26,13.8,554.2,km,up 28-AB-4703,DRV905,track3_transport_logistics.csv,122,MANDI018,normalized,554.2,554.2,,no_unit,0,13.8,0,13.8,up 28-AB-4703,UP-28-AB-4703,0,0,0,0
TRP004075,MANDI055,WH-North,16/03/2026 23:48,03-17-2026 03:48 AM,4.0,195.9,km,PB-24-CD-7831,,track3_transport_logistics.csv,123,MANDI055,normalized,195.9,195.9,,no_unit,0,4.0,0,4.0,PB-24-CD-7831,PB-24-CD-7831,0,1,0,0
TRP001524,MANDI045,WH-East,2026-01-05 07:40:34,06/01/2026 04:58,21.3,1113.6,km,DL 31 CD 6863,DRV534,track3_transport_logistics.csv,124,M045,normalized,1113.6,1113.6,,no_unit,0,21.3,0,21.3,DL 31 CD 6863,DL-31-CD-6863,0,0,0,0
TRP004813,MANDI054,WH-Central,08/02/2026,02-09-2026 03:01 AM,18.7,806.7,km,PB-11-DF-2696,DRV854,track3_transport_logistics.csv,125,MANDI-054,normalized,806.7,806.7,,no_unit,0,18.7,0,18.7,PB-11-DF-2696,PB-11-DF-2696,0,0,0,0
TRP008502,MANDI053,WH-West,24-Aug-2026 02:52:52,08-24-2026 05:46 AM,2.9,168.9,km,hr 82-AB-7567,DRV177,track3_transport_logistics.csv,126,mandi_053,normalized,168.9,168.9,,no_unit,0,2.9,0,2.9,hr 82-AB-7567,HR-82-AB-7567,0,0,0,0
TRP006962,MANDI046,WH-Central,2026-06-30T11:13:42,06-30-2026 10:43 PM,,364.86905120000006,miles,pb 68-BC-3755,DRV855,track3_transport_logistics.csv,127,M046,normalized,364.86905120000006,364.86905120000006,,no_unit,0,,0,,pb 68-BC-3755,PB-68-BC-3755,0,0,0,0
TRP003017,MANDI038,WH-South,07-12-2026 05:51 AM,2026-07-12T07:57:17,2.1 hrs,72.8246812,miles,RJ 71 BC 9641,DRV798,track3_transport_logistics.csv,128,mandi_038,normalized,72.8246812,72.8246812,,no_unit,0,2.1 hrs,0,,RJ 71 BC 9641,RJ-71-BC-9641,0,0,0,0
TRP006884,MANDI030,WH-South,03-21-2026 07:40 PM,2026-03-22T01:58:17,6.3,173.23823480000001,miles,PB 71 AB 2643,DRV676,track3_transport_logistics.csv,129,mandi_030,normalized,173.23823480000001,173.23823480000001,,no_unit,0,6.3,0,6.3,PB 71 AB 2643,PB-71-AB-2643,0,0,0,0
TRP007840,MANDI035,WH-Central,19/06/2026 08:29,2026-06-19 21:59:28,13.5,706.9,km,RJ26-BC-2844,,track3_transport_logistics.csv,130,MANDI035,normalized,706.9,706.9,,no_unit,0,13.5,0,13.5,RJ26-BC-2844,RJ26-BC-2844,0,1,0,0
TRP009542,MANDI002,Export-Terminal,03-02-2026 06:10 AM,2026-03-02T08:10:59,2.0,71.8304876,miles,DL-81-DF-3115,DRV551,track3_transport_logistics.csv,131,MANDI-002,normalized,71.8304876,71.8304876,,no_unit,0,2.0,0,2.0,DL-81-DF-3115,DL-81-DF-3115,0,0,0,0
TRP001884,MANDI030,WH-North,2026-07-08 06:58:02,2026-07-09 00:22:02,17.4,770.3,km,,DRV479,track3_transport_logistics.csv,132,mandi030,normalized,770.3,770.3,,no_unit,0,17.4,0,17.4,,,1,0,0,0
TRP005466,MANDI019,WH-South,03/05/2026 21:48,04/05/2026,6.9,292.5,km,PB-59-AB-3758,,track3_transport_logistics.csv,133,MANDI019,normalized,292.5,292.5,,no_unit,0,6.9,0,6.9,PB-59-AB-3758,PB-59-AB-3758,0,1,0,0
TRP006329,MANDI052,WH-West,2026-03-20T03:34:48,2026-03-21 02:58:48,-23.4,735.8275382,miles,rj 54-BC-7562,DRV288,track3_transport_logistics.csv,134,mandi052,normalized,735.8275382,735.8275382,,no_unit,0,-23.4,1,,rj 54-BC-7562,RJ-54-BC-7562,0,0,0,0
TRP005099,MANDI034,Export-Terminal,2026-03-19 14:03:50,2026-03-19T18:21:50,-4.3,248.1,km,DL-82-BC-9183,DRV844,track3_transport_logistics.csv,135,MANDI034,normalized,248.1,248.1,,no_unit,0,-4.3,1,,DL-82-BC-9183,DL-82-BC-9183,0,0,0,0
TRP009230,MANDI030,WH-Central,16-Feb-2026 03:32:05,16-Feb-2026 14:08:05,10.6,483.7,km,RJ-82-BC-3304,DRV233,track3_transport_logistics.csv,136,MANDI030,normalized,483.7,483.7,,no_unit,0,10.6,0,10.6,RJ-82-BC-3304,RJ-82-BC-3304,0,0,0,0
TRP004158,MANDI048,WH-East,12/02/2026 00:13,12-Feb-2026 08:49:59,8.6,363.2,km,HR-52-DF-4502,,track3_transport_logistics.csv,137,MANDI-048,normalized,363.2,363.2,,no_unit,0,8.6,0,8.6,HR-52-DF-4502,HR-52-DF-4502,0,1,0,0
TRP006301,MANDI053,WH-East,22/02/2026,23/02/2026,10.5,472.6,km,rj 24-BC-4641,,track3_transport_logistics.csv,138,mandi_053,normalized,472.6,472.6,,no_unit,0,10.5,0,10.5,rj 24-BC-4641,RJ-24-BC-4641,0,1,0,0
TRP004614,MANDI054,WH-North,2026-02-16 20:27:14,,-9.7,479.9,km,UP-62-AB-1484,,track3_transport_logistics.csv,139,MANDI054,normalized,479.9,479.9,,no_unit,0,-9.7,1,,UP-62-AB-1484,UP-62-AB-1484,0,1,1,0
TRP008599,MANDI056,WH-Central,2026-07-18T05:42:40,2026-07-18T21:48:40,16.1,535.5596649,miles,rj 97-CD-4878,DRV953,track3_transport_logistics.csv,140,mandi_056,normalized,535.5596649,535.5596649,,no_unit,0,16.1,0,16.1,rj 97-CD-4878,RJ-97-CD-4878,0,0,0,0
TRP003022,MANDI001,WH-South,07/08/2026,2026-08-08 03:55:41,9.1,488.3,km,pb 14-BC-6897,DRV839,track3_transport_logistics.csv,141,MANDI001,normalized,488.3,488.3,,no_unit,0,9.1,0,9.1,pb 14-BC-6897,PB-14-BC-6897,0,0,0,0
TRP008251,MANDI057,WH-North,2026-06-28 23:40:13,29-Jun-2026 05:04:13,5.4,216.1 KM,,HR86-BC-4485,DRV131,track3_transport_logistics.csv,142,MANDI-057,normalized,216.1 KM,216.1,KM,resolved,0,5.4,0,5.4,HR86-BC-4485,HR86-BC-4485,0,0,0,0
TRP006114,MANDI051,WH-South,19/07/2026,20-Jul-2026 10:46:43,14.8,657.8,km,PB-39-DF-3011,DRV929,track3_transport_logistics.csv,143,mandi_051,normalized,657.8,657.8,,no_unit,0,14.8,0,14.8,PB-39-DF-3011,PB-39-DF-3011,0,0,0,0
TRP000120,MANDI023,WH-South,15/02/2026,2026-02-15 19:14:00,18.0,463.1078063,miles,pb 72-CD-4744,DRV212,track3_transport_logistics.csv,144,MANDI-023,normalized,463.1078063,463.1078063,,no_unit,0,18.0,0,18.0,pb 72-CD-4744,PB-72-CD-4744,0,0,0,0
TRP006830,MANDI041,WH-Central,07-09-2026 11:23 PM,2026-07-10T23:05:07,23.7,1237.2,km,UP 63 CD 8038,DRV907,track3_transport_logistics.csv,145,MANDI041,normalized,1237.2,1237.2,,no_unit,0,23.7,0,23.7,UP 63 CD 8038,UP-63-CD-8038,0,0,0,0
TRP003464,MANDI010,WH-South,07-07-2026 04:19 PM,07/07/2026 20:43,4.4,122.3479499,miles,HR-90-BC-1367,DRV976,track3_transport_logistics.csv,146,MANDI010,normalized,122.3479499,122.3479499,,no_unit,0,4.4,0,4.4,HR-90-BC-1367,HR-90-BC-1367,0,0,0,0
TRP001459,MANDI042,Export-Terminal,2026-04-30 18:22:01,2026-04-30 23:22:01,5.0,275.2,km,UP 51 AB 4994,DRV547,track3_transport_logistics.csv,147,MANDI042,normalized,275.2,275.2,,no_unit,0,5.0,0,5.0,UP 51 AB 4994,UP-51-AB-4994,0,0,0,0
TRP009534,MANDI020,WH-North,11-Aug-2026 15:41:39,2026-08-12 06:35:39,14.9 hrs,726.3 KM,,UP-17-DF-8204,DRV273,track3_transport_logistics.csv,148,MANDI020,normalized,726.3 KM,726.3,KM,resolved,0,14.9 hrs,0,,UP-17-DF-8204,UP-17-DF-8204,0,0,0,0
TRP001407,MANDI034,WH-North,22/08/2026 04:11,2026-08-22 09:29:18,5.3,282.5 KM,,,DRV657,track3_transport_logistics.csv,149,mandi034,normalized,282.5 KM,282.5,KM,resolved,0,5.3,0,5.3,,,1,0,0,0
TRP000488,MANDI002,WH-South,29-Jul-2026 21:28:03,30/07/2026,14.3,667.9,km,UP15-BC-9825,DRV395,track3_transport_logistics.csv,150,002,normalized,667.9,667.9,,no_unit,0,14.3,0,14.3,UP15-BC-9825,UP15-BC-9825,0,0,0,0
TRP006327,MANDI056,WH-West,21-Jun-2026 09:06:51,2026-06-22T02:00:51,16.9,753.7,km,,DRV187,track3_transport_logistics.csv,151,mandi_056,normalized,753.7,753.7,,no_unit,0,16.9,0,16.9,,,1,0,0,0
TRP002887,MANDI001,Export-Terminal,2026-07-03T15:43:24,2026-07-04T11:55:24,20.2,1173.0,km,PB 35 DF 1300,,track3_transport_logistics.csv,152,001,normalized,1173.0,1173.0,,no_unit,0,20.2,0,20.2,PB 35 DF 1300,PB-35-DF-1300,0,1,0,0
TRP002146,MANDI044,WH-North,02/08/2026 15:58,,12.8,566.8,km,UP 36 BC 4306,DRV521,track3_transport_logistics.csv,153,MANDI044,normalized,566.8,566.8,,no_unit,0,12.8,0,12.8,UP 36 BC 4306,UP-36-BC-4306,0,0,1,0
TRP003521,MANDI045,WH-Central,04-Mar-2026 06:08:32,2026-03-04 17:20:32,11.2,515.6,km,PB-89-AB-7373,DRV178,track3_transport_logistics.csv,154,MANDI045,normalized,515.6,515.6,,no_unit,0,11.2,0,11.2,PB-89-AB-7373,PB-89-AB-7373,0,0,0,0
TRP006637,MANDI008,WH-West,2026-01-21T01:40:52,01-21-2026 07:34 AM,5.9,353.0 KM,,DL-74-DF-3326,DRV150,track3_transport_logistics.csv,155,MANDI-008,normalized,353.0 KM,353.0,KM,resolved,0,5.9,0,5.9,DL-74-DF-3326,DL-74-DF-3326,0,0,0,0
TRP007248,MANDI057,WH-East,26/05/2026 07:11,2026-05-26 12:11:22,-5.0,226.4,km,RJ-34-BC-7142,DRV404,track3_transport_logistics.csv,156,mandi_057,normalized,226.4,226.4,,no_unit,0,-5.0,1,,RJ-34-BC-7142,RJ-34-BC-7142,0,0,0,0
TRP007820,MANDI010,WH-East,2026-02-16 10:47:29,02-17-2026 12:29 AM,13.7,363.62630920000004,miles,PB 25 AB 9316,,track3_transport_logistics.csv,157,MANDI010,normalized,363.62630920000004,363.62630920000004,,no_unit,0,13.7,0,13.7,PB 25 AB 9316,PB-25-AB-9316,0,1,0,0
TRP000519,MANDI040,WH-South,06-25-2026 09:20 AM,26/06/2026,18.8,1043.2,km,RJ-15-DF-1359,DRV555,track3_transport_logistics.csv,158,mandi_040,normalized,1043.2,1043.2,,no_unit,0,18.8,0,18.8,RJ-15-DF-1359,RJ-15-DF-1359,0,0,0,0
TRP001112,MANDI032,WH-West,26/01/2026,26-Jan-2026 22:56:09,10.9,613.2 KM,,UP16-AB-6019,DRV205,track3_transport_logistics.csv,159,MANDI-032,normalized,613.2 KM,613.2,KM,resolved,0,10.9,0,10.9,UP16-AB-6019,UP16-AB-6019,0,0,0,0
TRP001685,MANDI049,WH-South,20-Jan-2026 04:38:11,20/01/2026,16.8,732.3,km,HR-82-DF-6289,DRV937,track3_transport_logistics.csv,160,MANDI049,normalized,732.3,732.3,,no_unit,0,16.8,0,16.8,HR-82-DF-6289,HR-82-DF-6289,0,0,0,0
TRP000736,MANDI042,WH-East,02/03/2026 21:23,03/03/2026 11:17,13.9,437.9422808,miles,PB-57-CD-6077,,track3_transport_logistics.csv,161,MANDI042,normalized,437.9422808,437.9422808,,no_unit,0,13.9,0,13.9,PB-57-CD-6077,PB-57-CD-6077,0,1,0,0
TRP004615,MANDI042,WH-South,08-15-2026 02:56 AM,08-15-2026 11:50 PM,20.9,1032.1,km,DL-84-AB-8674,DRV789,track3_transport_logistics.csv,162,mandi042,normalized,1032.1,1032.1,,no_unit,0,20.9,0,20.9,DL-84-AB-8674,DL-84-AB-8674,0,0,0,0
TRP004084,MANDI001,WH-South,01-Feb-2026 17:45:28,2026-02-02T02:33:28,8.8,452.6,km,hr 52-DF-7826,DRV766,track3_transport_logistics.csv,163,MANDI001,normalized,452.6,452.6,,no_unit,0,8.8,0,8.8,hr 52-DF-7826,HR-52-DF-7826,0,0,0,0
TRP009966,MANDI028,Export-Terminal,2026-06-02 23:55:57,2026-06-03 02:01:57,2.1 hrs,118.8,km,PB-15-BC-5519,DRV863,track3_transport_logistics.csv,164,MANDI028,normalized,118.8,118.8,,no_unit,0,2.1 hrs,0,,PB-15-BC-5519,PB-15-BC-5519,0,0,0,0
TRP002329,MANDI010,WH-North,28/04/2026 00:37,28/04/2026 03:19,2.7,108.4,km,,DRV254,track3_transport_logistics.csv,165,MANDI-010,normalized,108.4,108.4,,no_unit,0,2.7,0,2.7,,,1,0,0,0
TRP000544,MANDI004,Export-Terminal,08-03-2026 12:23 AM,08-03-2026 09:47 AM,-9.4,544.4,km,RJ-14-AB-8168,,track3_transport_logistics.csv,166,MANDI004,normalized,544.4,544.4,,no_unit,0,-9.4,1,,RJ-14-AB-8168,RJ-14-AB-8168,0,1,0,0
TRP005796,MANDI049,WH-East,08-17-2026 10:46 AM,17/08/2026 17:52,7.1,255.9427149,miles,DL 19 DF 4113,DRV977,track3_transport_logistics.csv,167,049,normalized,255.9427149,255.9427149,,no_unit,0,7.1,0,7.1,DL 19 DF 4113,DL-19-DF-4113,0,0,0,0
TRP006608,MANDI019,WH-South,07-08-2026 03:50 AM,2026-07-08 15:32:45,11.7,600.4,km,DL55-DF-9091,DRV508,track3_transport_logistics.csv,168,mandi_019,normalized,600.4,600.4,,no_unit,0,11.7,0,11.7,DL55-DF-9091,DL55-DF-9091,0,0,0,0
TRP001635,MANDI006,WH-Central,08-22-2026 04:49 PM,2026-08-23 00:37:09,7.8,426.7 KM,,DL 80 CD 4699,DRV140,track3_transport_logistics.csv,170,mandi006,normalized,426.7 KM,426.7,KM,resolved,0,7.8,0,7.8,DL 80 CD 4699,DL-80-CD-4699,0,0,0,0
TRP003356,MANDI051,WH-Central,2026-08-29 16:39:33,29/08/2026,5.4,309.9,km,HR 43 BC 1036,DRV789,track3_transport_logistics.csv,171,MANDI-051,normalized,309.9,309.9,,no_unit,0,5.4,0,5.4,HR 43 BC 1036,HR-43-BC-1036,0,0,0,0
TRP009515,MANDI001,WH-West,2026-07-12 02:24:16,07-12-2026 07:42 AM,5.3,165.4089602,miles,hr 45-CD-4203,DRV955,track3_transport_logistics.csv,172,MANDI-001,normalized,165.4089602,165.4089602,,no_unit,0,5.3,0,5.3,hr 45-CD-4203,HR-45-CD-4203,0,0,0,0
TRP000097,MANDI028,WH-North,06-Mar-2026 06:14:13,2026-03-06 08:26:13,2.2,67.0459309,miles,HR-93-AB-3314,DRV749,track3_transport_logistics.csv,173,mandi028,normalized,67.0459309,67.0459309,,no_unit,0,2.2,0,2.2,HR-93-AB-3314,HR-93-AB-3314,0,0,0,0
TRP009204,MANDI043,WH-South,2026-05-18 17:19:25,2026-05-18 22:43:25,5.4,288.6,km,hr 27-AB-9993,DRV224,track3_transport_logistics.csv,174,mandi_043,normalized,288.6,288.6,,no_unit,0,5.4,0,5.4,hr 27-AB-9993,HR-27-AB-9993,0,0,0,0
TRP006862,MANDI026,WH-West,2026-02-05 09:17:01,02-05-2026 05:11 PM,7.9,424.4,km,pb 86-CD-1156,DRV777,track3_transport_logistics.csv,175,MANDI026,normalized,424.4,424.4,,no_unit,0,7.9,0,7.9,pb 86-CD-1156,PB-86-CD-1156,0,0,0,0
TRP002677,MANDI009,WH-North,30/03/2026 06:51,,6.9,403.1,km,,DRV477,track3_transport_logistics.csv,176,M009,normalized,403.1,403.1,,no_unit,0,6.9,0,6.9,,,1,0,1,0
TRP003469,MANDI008,WH-Central,2026-08-10 11:15:07,11-Aug-2026 01:57:07,14.7,778.7,km,HR 70 CD 8407,DRV533,track3_transport_logistics.csv,177,MANDI008,normalized,778.7,778.7,,no_unit,0,14.7,0,14.7,HR 70 CD 8407,HR-70-CD-8407,0,0,0,0
TRP009449,MANDI046,WH-West,08/09/2026 13:38,2026-09-09T01:26:16,11.8,392.52006070000004,miles,dl 29-DF-2005,DRV816,track3_transport_logistics.csv,178,mandi_046,normalized,392.52006070000004,392.52006070000004,,no_unit,0,11.8,0,11.8,dl 29-DF-2005,DL-29-DF-2005,0,0,0,0
TRP003707,MANDI007,WH-West,24-Mar-2026 04:52:52,24/03/2026 16:46,11.9,647.0,km,up 22-BC-1853,,track3_transport_logistics.csv,179,MANDI007,normalized,647.0,647.0,,no_unit,0,11.9,0,11.9,up 22-BC-1853,UP-22-BC-1853,0,1,0,0
TRP008198,MANDI030,WH-Central,07-04-2026 12:09 AM,2026-07-04 11:39:59,11.5,507.7,km,UP 64 AB 2831,DRV935,track3_transport_logistics.csv,180,MANDI030,normalized,507.7,507.7,,no_unit,0,11.5,0,11.5,UP 64 AB 2831,UP-64-AB-2831,0,0,0,0
TRP009669,MANDI029,WH-East,28/06/2026,2026-06-28 21:32:19,18.6 hrs,837.0,km,RJ-25-AB-7223,DRV527,track3_transport_logistics.csv,181,mandi_029,normalized,837.0,837.0,,no_unit,0,18.6 hrs,0,,RJ-25-AB-7223,RJ-25-AB-7223,0,0,0,0
TRP007516,MANDI041,WH-North,2026-05-11 10:18:49,05-11-2026 07:06 PM,8.8,410.7,km,DL-10-DF-3873,DRV576,track3_transport_logistics.csv,182,MANDI-041,normalized,410.7,410.7,,no_unit,0,8.8,0,8.8,DL-10-DF-3873,DL-10-DF-3873,0,0,0,0
TRP003915,MANDI043,WH-North,04-Jun-2026 06:06:52,04/06/2026 11:00,4.9,227.0,km,UP47-AB-1312,DRV512,track3_transport_logistics.csv,183,MANDI-043,normalized,227.0,227.0,,no_unit,0,4.9,0,4.9,UP47-AB-1312,UP47-AB-1312,0,0,0,0
TRP008965,MANDI006,WH-South,17-Apr-2026 20:45:34,18/04/2026 13:09,16.4,863.3,km,,DRV872,track3_transport_logistics.csv,184,MANDI006,normalized,863.3,863.3,,no_unit,0,16.4,0,16.4,,,1,0,0,0
TRP005269,MANDI050,WH-North,08-10-2026 05:42 PM,11-Aug-2026 17:06:30,23.4,1108.4 KM,,dl 46-AB-2409,DRV893,track3_transport_logistics.csv,185,MANDI-050,normalized,1108.4 KM,1108.4,KM,resolved,0,23.4,0,23.4,dl 46-AB-2409,DL-46-AB-2409,0,0,0,0
TRP003232,MANDI035,WH-West,17/08/2026,2026-08-18T15:07:02,22.4,1248.8,km,HR-69-BC-9227,DRV280,track3_transport_logistics.csv,186,MANDI035,normalized,1248.8,1248.8,,no_unit,0,22.4,0,22.4,HR-69-BC-9227,HR-69-BC-9227,0,0,0,0
